wmc,dit,cbo,rfc,ca,ce,npm,loc,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
6,1,17,45,6,11,5,894,0.0,0.261904762,0,0,147.16666669999998,13,8.8333,2
2,3,22,22,0,22,2,77,0.857142857,0.625,1,1,37.0,3,1.5,1
6,8,10,15,0,10,2,49,0.8857142859999999,0.46666666700000003,4,6,6.666666667,1,0.6667,0
7,5,27,33,0,27,3,179,0.8,0.4,3,5,23.85714286,1,0.7143,1
2,1,14,8,8,6,2,17,0.0,0.625,0,0,7.5,1,0.5,0
5,5,15,20,0,15,2,77,0.869565217,0.5,3,3,13.8,1,0.6,0
7,5,20,40,0,20,3,215,0.9,0.380952381,2,3,28.85714286,3,1.1429,2
2,4,16,16,0,16,2,116,0.9285714290000001,0.625,1,1,55.0,1,0.5,0
2,4,27,27,0,27,2,233,0.9285714290000001,0.625,1,1,111.5,1,0.5,1
2,4,24,24,0,24,2,90,0.9285714290000001,0.625,1,1,43.5,1,0.5,0
2,4,15,14,0,15,2,72,0.9285714290000001,0.625,1,1,33.5,1,0.5,1
2,3,10,9,0,10,2,96,0.857142857,0.625,1,1,47.0,1,0.5,1
3,4,10,27,0,10,2,92,0.9285714290000001,0.625,1,1,29.0,1,0.3333,0
2,4,24,22,0,24,2,93,0.9285714290000001,0.625,1,1,45.0,1,0.5,1
3,2,65,5,58,7,3,16,0.666666667,0.666666667,1,1,4.333333333,1,0.6667,1
5,5,10,14,0,10,2,46,0.869565217,0.5,3,3,7.6,1,0.6,0
2,3,5,6,0,5,2,19,0.857142857,0.625,1,1,8.0,1,0.5,0
2,4,28,24,0,28,2,148,0.9285714290000001,0.625,1,1,72.5,1,0.5,1
2,3,13,15,0,13,2,48,0.857142857,0.625,1,1,22.5,1,0.5,1
4,5,19,23,1,18,3,78,0.9285714290000001,0.5555555560000001,2,2,17.75,1,0.5,0
8,5,24,35,4,20,5,167,0.882352941,0.535714286,2,7,19.5,1,0.75,0
2,1,4,2,3,1,2,2,0.0,0.833333333,0,0,0.0,1,1.0,0
2,3,38,33,0,38,2,184,0.857142857,0.625,1,1,89.5,1,0.5,2
2,4,32,27,0,32,2,142,0.9285714290000001,0.625,1,1,68.5,1,0.5,1
9,2,27,75,2,25,3,539,0.695652174,0.261363636,1,1,57.88888889,5,1.7778,3
9,2,20,55,2,18,2,398,0.695652174,0.347222222,1,1,42.22222222,3,1.0,2
3,3,31,59,0,31,2,399,0.75,0.46666666700000003,1,1,131.0,16,6.0,5
4,5,3,9,1,2,1,32,0.92,1.0,2,2,6.25,1,0.5,0
2,3,22,22,0,22,2,77,0.857142857,0.625,1,1,37.0,3,1.5,1
4,4,13,46,2,11,2,234,0.88,0.625,0,0,56.75,7,2.25,1
5,8,3,10,0,3,2,35,0.916666667,1.0,4,4,5.4,1,0.6,0
5,5,19,33,1,18,4,583,0.9,0.666666667,2,2,115.0,1,0.6,0
6,4,25,36,0,25,2,224,0.826086957,0.6,2,4,35.66666667,1,0.6667,0
2,3,14,20,0,14,2,65,0.857142857,0.625,1,1,31.5,5,2.5,1
10,5,41,84,8,33,8,489,0.7777777779999999,0.396825397,4,4,47.6,3,1.0,0
2,4,19,21,0,19,2,122,0.9285714290000001,0.625,1,1,58.0,7,3.5,0
2,1,14,10,8,6,2,27,0.0,0.625,0,0,12.5,1,0.5,0
16,1,5,17,5,0,16,124,0.0,1.0,0,0,5.8125,1,0.9375,0
2,3,11,16,0,11,2,57,0.857142857,0.625,1,1,27.0,5,2.5,1
3,2,15,5,9,6,3,15,0.666666667,0.666666667,1,1,4.0,1,0.6667,1
4,5,3,9,1,2,1,32,0.92,1.0,2,2,6.25,1,0.5,0
2,3,11,13,0,11,2,47,0.857142857,0.625,1,1,22.0,2,1.0,1
6,4,16,21,0,16,2,76,0.826086957,0.6,2,4,11.16666667,1,0.6667,0
5,5,4,8,0,4,1,19,0.918367347,0.7,2,2,2.8,1,0.8,0
6,5,22,30,0,22,2,156,0.833333333,0.6,3,4,24.33333333,1,0.6667,0
4,5,2,9,0,2,2,37,0.92,1.0,2,2,7.5,1,0.5,0
3,1,22,42,0,22,2,156,0.0,0.75,0,0,50.0,5,1.6667,0
2,4,22,20,0,22,2,116,0.9285714290000001,0.625,1,1,55.5,1,0.5,0
2,3,13,13,0,13,2,64,0.857142857,0.625,1,1,30.0,1,0.5,0
14,1,20,14,14,6,14,14,0.0,0.35714285700000004,0,0,0.0,1,1.0,2
2,3,9,17,0,9,2,88,0.857142857,0.625,1,1,43.0,7,3.5,0
2,4,27,27,0,27,2,101,0.9285714290000001,0.625,1,1,49.0,1,0.5,1
2,3,7,8,0,7,2,36,0.857142857,0.625,1,1,17.0,6,3.0,1
2,1,35,72,0,35,2,320,0.0,0.625,0,0,158.0,7,3.5,0
7,5,21,30,0,21,3,145,0.8,0.4,4,6,19.14285714,5,1.2857,0
2,4,33,43,0,33,2,755,0.9285714290000001,0.625,1,1,373.0,1,0.5,1
2,2,10,9,0,10,2,28,0.8,0.666666667,1,1,13.0,1,0.5,1
2,3,11,16,0,11,2,67,0.857142857,0.625,1,1,31.5,1,0.5,0
2,3,17,16,0,17,2,91,0.857142857,0.625,1,1,43.5,1,0.5,0
2,4,6,6,0,6,2,16,0.9722222220000001,0.666666667,2,2,7.0,1,0.5,0
2,3,7,7,0,7,2,30,0.857142857,0.625,1,1,14.0,3,1.5,1
2,3,13,14,0,13,2,63,0.857142857,0.625,1,1,30.0,1,0.5,0
2,4,20,22,0,20,2,98,0.8888888890000001,0.6,1,1,48.0,9,4.5,3
2,4,5,5,0,5,2,12,0.9722222220000001,0.666666667,2,2,5.0,1,0.5,0
2,4,18,26,0,18,2,97,0.9722222220000001,0.666666667,3,3,47.0,3,1.5,0
6,5,15,24,0,15,2,91,0.84,0.6,3,5,13.66666667,1,0.6667,0
2,3,9,12,0,9,2,60,0.857142857,0.625,1,1,28.0,1,0.5,0
7,5,15,22,0,15,2,92,0.807692308,0.666666667,2,4,11.71428571,1,0.7143,0
4,6,16,19,1,15,3,67,0.935483871,0.5555555560000001,3,3,15.0,1,0.5,0
2,3,10,15,0,10,2,63,0.857142857,0.625,1,1,30.5,3,1.5,1
2,4,14,13,0,14,2,98,0.9285714290000001,0.625,1,1,46.5,1,0.5,0
2,1,20,20,8,12,2,131,0.0,0.583333333,0,0,62.5,1,0.5,0
6,4,22,25,0,22,2,140,0.826086957,0.6,2,4,21.33333333,1,0.6667,1
1,1,5,1,2,3,1,1,0.0,1.0,0,0,0.0,1,1.0,0
2,3,15,14,0,15,2,43,0.857142857,0.625,1,1,20.5,1,0.5,1
4,5,3,9,1,2,1,32,0.92,1.0,2,2,6.25,1,0.5,0
3,3,8,14,0,8,2,46,0.947368421,0.666666667,0,0,13.66666667,2,0.6667,0
2,3,15,22,0,15,2,93,0.857142857,0.625,1,1,44.5,3,1.5,1
6,6,17,30,1,16,5,132,0.8787878790000001,0.55,3,4,20.5,1,0.6667,0
7,2,116,19,109,7,4,245,0.772727273,0.5,1,1,32.0,7,2.4286,0
2,3,19,25,0,19,2,92,0.857142857,0.625,1,1,44.5,5,2.5,2
4,5,16,24,1,15,3,91,0.9259259259999999,0.5555555560000001,2,2,21.0,1,0.5,0
4,5,2,9,0,2,3,32,0.935483871,1.0,1,1,6.25,1,0.5,0
8,1,23,34,9,14,6,227,0.0,0.28571428600000004,0,0,27.125,13,3.5,1
2,3,8,9,0,8,2,29,0.857142857,0.625,1,1,13.5,1,0.5,1
3,3,8,14,0,8,2,46,0.947368421,0.666666667,0,0,13.66666667,2,0.6667,0
5,5,10,14,0,10,2,46,0.869565217,0.5,3,3,7.6,1,0.6,0
2,4,29,24,0,29,2,172,0.9285714290000001,0.625,1,1,82.5,1,0.5,1
9,4,30,61,0,30,2,1196,0.6190476189999999,0.611111111,1,1,131.5555556,1,0.8889,1
56,1,75,166,17,58,46,2124,0.0,0.10101010099999999,0,0,36.57142857,13,2.7679,1
7,8,10,16,0,10,2,60,0.8684210529999999,0.5555555560000001,5,6,7.142857143,1,0.7143,1
2,3,24,21,0,24,2,98,0.857142857,0.625,1,1,47.0,3,1.5,1
8,5,31,36,0,31,3,176,0.7692307690000001,0.428571429,3,5,20.25,3,1.0,1
5,1,16,12,1,15,5,50,0.0,0.72,0,0,9.0,1,0.8,0
4,5,31,46,1,30,3,339,0.957446809,0.5555555560000001,2,4,83.0,1,0.5,0
2,1,7,5,2,5,2,11,0.0,0.625,0,0,4.5,1,0.5,0
2,1,20,22,8,12,2,111,0.0,0.583333333,0,0,53.0,1,0.5,0
4,6,10,14,0,10,1,49,0.9259259259999999,0.5555555560000001,2,2,10.5,1,0.5,0
5,5,20,39,2,18,4,193,0.9375,0.666666667,2,4,37.0,1,0.6,0
2,3,25,26,0,25,2,121,0.857142857,0.625,1,1,59.5,1,0.5,1
2,5,11,12,0,11,2,47,0.9375,0.6,1,1,22.0,1,0.5,0
2,4,15,12,0,15,2,78,0.9285714290000001,0.625,1,1,36.5,1,0.5,0
2,3,23,22,0,23,2,98,0.857142857,0.625,1,1,47.0,1,0.5,1
2,4,16,15,0,16,2,60,0.9285714290000001,0.625,1,1,28.5,1,0.5,0
4,5,29,43,1,28,3,203,0.931034483,0.5555555560000001,2,2,48.25,1,0.5,0
2,4,26,28,0,26,2,103,0.9285714290000001,0.625,1,1,50.0,1,0.5,1
6,4,16,22,0,16,2,75,0.826086957,0.6,2,4,11.0,1,0.6667,0
10,1,6,31,3,3,10,499,0.0,0.4,0,0,48.1,2,1.0,0
2,1,17,28,1,16,2,124,0.0,0.625,0,0,61.0,1,0.5,0
2,3,33,35,0,33,2,156,0.857142857,0.625,2,2,75.5,1,0.5,2
2,4,19,26,0,19,2,131,0.9722222220000001,0.666666667,3,3,63.0,1,0.5,0
2,4,27,31,0,27,2,173,0.9285714290000001,0.625,1,1,83.0,1,0.5,1
2,4,15,13,0,15,2,69,0.9285714290000001,0.625,1,1,32.0,1,0.5,0
4,5,18,20,3,15,3,88,0.957446809,0.5555555560000001,2,4,20.0,1,0.5,0
2,3,6,9,0,6,2,35,0.857142857,0.625,1,1,16.0,2,1.0,0
5,8,3,10,0,3,2,35,0.916666667,1.0,4,4,5.4,1,0.6,0
6,5,13,16,0,13,3,51,0.833333333,0.36,3,4,7.0,1,0.6667,0
5,5,23,27,1,22,3,140,0.884615385,0.5,2,2,26.0,2,0.8,0
2,4,9,12,0,9,2,38,0.9285714290000001,0.625,1,1,18.0,1,0.5,0
2,4,19,25,0,19,2,147,0.9285714290000001,0.625,1,1,71.0,1,0.5,0
2,4,19,27,0,19,2,159,0.9722222220000001,0.666666667,3,3,77.0,5,2.5,0
2,4,16,15,0,16,2,56,0.9285714290000001,0.625,1,1,26.5,1,0.5,0
2,3,12,12,0,12,2,45,0.857142857,0.625,1,1,21.0,1,0.5,1
6,5,24,35,0,24,3,155,0.833333333,0.36,3,4,24.0,3,1.0,0
5,1,7,8,0,7,2,47,0.0,0.5,0,0,8.2,1,0.8,0
3,4,17,30,0,17,2,158,0.9285714290000001,0.625,1,1,50.66666667,1,0.3333,1
2,3,24,29,0,24,2,177,0.857142857,0.625,1,1,85.5,1,0.5,1
7,6,11,26,0,11,1,106,0.842105263,0.571428571,2,2,13.71428571,2,1.1429,1
15,3,28,94,0,28,3,922,0.8032786890000001,0.404761905,1,1,59.46666667,22,2.4,0
8,4,19,29,4,15,2,151,0.76,0.6190476189999999,2,4,17.5,2,0.875,0
7,4,23,32,0,23,2,146,0.791666667,0.5555555560000001,2,4,19.14285714,1,0.7143,0
7,5,17,23,0,17,2,132,0.8,0.666666667,3,4,17.42857143,1,0.7143,0
2,4,20,20,0,20,2,89,0.9285714290000001,0.625,1,1,43.0,1,0.5,0
2,4,16,14,0,16,2,48,0.9285714290000001,0.625,1,1,22.5,1,0.5,0
3,6,3,8,1,2,2,29,0.978723404,1.0,3,4,7.666666667,1,0.3333,0
4,5,13,20,2,11,3,77,0.933333333,0.5555555560000001,3,3,17.5,1,0.5,0
7,8,15,20,0,15,3,62,0.8611111109999999,0.333333333,4,6,7.428571429,1,0.7143,0
2,3,9,12,0,9,2,60,0.857142857,0.625,1,1,28.0,1,0.5,0
3,6,53,56,2,51,2,443,0.967741935,0.666666667,0,0,146.0,4,1.3333,0
5,5,6,10,0,6,1,30,0.918367347,0.7,1,2,5.0,2,1.0,1
4,4,15,16,0,15,2,66,0.7,0.4375,2,3,15.0,2,1.0,1
3,1,12,15,0,12,2,51,0.0,0.46666666700000003,0,0,15.66666667,2,1.0,0
4,3,2,8,2,0,4,21,1.0,0.666666667,0,0,4.0,0,0.0,0
6,1,10,19,0,10,6,60,0.0,0.4,0,0,8.833333332999999,1,0.8333,0
2,4,12,21,0,12,1,95,0.978723404,0.75,1,1,45.0,8,4.0,0
3,1,8,18,0,8,3,57,0.0,0.7777777779999999,0,0,17.66666667,2,1.0,0
3,4,9,26,0,9,1,148,0.978723404,0.75,1,1,46.0,7,2.3333,0
3,2,12,16,0,12,3,76,0.666666667,0.5555555560000001,1,1,23.66666667,4,1.6667,0
4,4,15,16,0,15,2,66,0.7,0.4375,2,3,15.0,2,1.0,1
2,2,1,3,0,1,2,8,0.75,1.0,1,1,2.5,1,0.5,0
3,2,6,7,0,6,3,23,0.666666667,0.5555555560000001,1,1,6.666666667,2,1.0,0
3,2,12,16,0,12,3,76,0.666666667,0.5555555560000001,1,1,23.66666667,4,1.6667,0
2,1,5,8,0,5,2,23,0.0,0.666666667,0,0,10.5,1,0.5,0
5,6,23,42,0,23,3,154,0.975,0.625,3,6,29.4,4,1.2,1
3,1,19,46,1,18,3,186,0.0,0.7777777779999999,0,0,61.0,10,3.6667,1
0,1,0,0,0,0,0,2,0.0,0.0,0,0,0.0,0,0.0,0
0,1,0,0,0,0,0,11,0.0,0.0,0,0,0.0,0,0.0,0
2,4,4,15,0,4,1,56,0.978723404,0.75,1,1,26.5,5,2.5,0
3,5,4,5,0,4,1,13,0.846153846,0.666666667,1,1,3.333333333,1,0.6667,0
3,1,8,19,0,8,3,63,0.0,0.7777777779999999,0,0,19.66666667,2,1.0,0
4,1,23,61,0,23,2,443,0.0,0.428571429,0,0,109.5,10,5.0,1
0,1,0,0,0,0,0,2,0.0,0.0,0,0,0.0,0,0.0,0
3,1,12,18,0,12,2,91,0.0,0.666666667,0,0,27.66666667,4,1.3333,1
2,1,6,11,0,6,2,61,0.0,0.666666667,0,0,28.5,4,2.0,0
2,4,12,10,0,12,2,43,0.833333333,0.75,1,1,19.5,1,0.5,1
0,1,0,0,0,0,0,17,0.0,0.0,0,0,0.0,0,0.0,0
3,3,9,19,0,9,2,64,0.977272727,1.0,1,1,20.0,2,1.3333,0
2,5,11,23,0,11,1,94,0.979166667,0.75,1,1,44.0,8,4.0,0
3,4,17,31,1,16,1,194,0.978723404,0.75,1,1,61.0,11,3.6667,0
3,2,12,16,0,12,3,76,0.666666667,0.5555555560000001,1,1,23.66666667,4,1.6667,0
2,1,2,16,0,2,1,108,0.0,0.5,0,0,53.0,5,2.5,0
5,5,7,20,0,7,2,60,0.9724770640000001,0.625,3,6,10.4,1,0.6,0
5,1,22,24,11,11,4,95,0.0,0.666666667,0,0,17.8,2,1.0,0
2,4,5,6,0,5,1,20,0.978723404,0.75,1,1,9.0,2,1.0,0
3,4,12,14,0,12,2,53,0.7777777779999999,0.666666667,2,3,16.33333333,2,1.0,1
4,4,15,16,0,15,2,66,0.7,0.4375,2,3,15.0,2,1.0,1
0,1,0,0,0,0,0,5,0.0,0.0,0,0,0.0,0,0.0,0
2,1,10,18,1,9,1,212,0.0,0.5,0,0,101.5,22,11.0,0
2,2,15,26,0,15,1,84,0.9090909090000001,0.75,1,1,41.0,4,2.0,1
6,2,27,44,5,22,2,199,0.444444444,0.36111111100000004,1,1,31.83333333,5,2.3333,1
3,1,9,14,0,9,2,50,0.0,0.5,0,0,15.33333333,2,1.0,0
2,4,12,23,0,12,1,103,0.978723404,0.75,1,1,49.0,8,4.0,0
4,3,6,10,0,6,3,34,0.818181818,0.5555555560000001,2,2,7.25,2,0.75,0
2,4,3,6,0,3,2,18,0.833333333,0.75,1,1,8.0,1,0.5,0
2,4,1,3,0,1,1,7,0.875,1.0,1,2,2.5,1,0.5,0
0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0
2,4,1,3,0,1,1,7,0.875,1.0,1,2,2.5,1,0.5,0
6,3,6,14,0,6,6,73,0.8863636359999999,0.333333333,2,6,10.83333333,3,1.5,0
3,2,12,16,0,12,3,76,0.666666667,0.5555555560000001,1,1,23.66666667,4,1.6667,0
0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0
2,3,6,5,0,6,1,22,0.9285714290000001,0.75,1,1,9.5,4,2.0,0
0,1,0,0,0,0,0,10,0.0,0.0,0,0,0.0,0,0.0,0
2,1,9,18,0,9,2,68,0.0,0.666666667,0,0,32.5,5,2.5,0
4,3,12,19,0,12,3,87,0.818181818,0.5555555560000001,2,2,20.0,4,1.25,0
3,1,10,14,4,6,2,98,0.0,0.46666666700000003,0,0,30.66666667,8,3.6667,0
2,1,5,8,0,5,2,23,0.0,0.666666667,0,0,10.5,1,0.5,0
2,1,9,18,0,9,2,98,0.0,0.666666667,0,0,47.5,8,4.0,0
2,2,15,22,0,15,2,102,0.5,0.666666667,0,0,49.0,6,3.0,0
2,1,12,21,0,12,2,93,0.0,0.666666667,0,0,44.5,4,2.0,0
3,1,14,20,0,14,2,98,0.0,0.666666667,0,0,30.33333333,4,1.3333,4
3,2,12,16,0,12,3,76,0.666666667,0.5555555560000001,1,1,23.66666667,4,1.6667,0
4,4,15,16,0,15,2,66,0.7,0.4375,2,3,15.0,2,1.0,1
3,1,12,15,0,12,2,51,0.0,0.46666666700000003,0,0,15.66666667,2,1.0,0
3,5,3,10,0,3,2,33,0.990654206,0.666666667,1,1,9.333333332999999,1,0.3333,0
3,2,7,8,0,7,3,28,0.666666667,0.5555555560000001,1,1,8.333333332999999,2,1.0,0
2,4,11,20,0,11,2,111,0.978723404,0.75,1,1,52.5,6,3.0,0
2,3,12,13,1,11,2,63,0.9285714290000001,0.625,0,0,28.5,2,1.0,0
2,1,9,16,0,9,2,54,0.0,0.666666667,0,0,26.0,2,1.0,0
3,1,12,15,0,12,2,51,0.0,0.46666666700000003,0,0,15.66666667,2,1.0,0
3,3,6,7,0,6,3,23,0.818181818,0.5555555560000001,2,2,6.666666667,2,1.0,0
4,5,17,25,0,17,2,148,0.9719626170000001,0.625,2,3,35.25,9,4.25,1
13,3,11,39,0,11,8,339,0.78,0.316666667,3,7,23.92307692,7,2.3077,2
2,2,15,20,0,15,2,86,0.5,0.75,0,0,42.0,5,2.5,2
2,4,3,6,0,3,2,18,0.833333333,0.75,1,1,8.0,1,0.5,0
2,2,3,10,0,3,1,59,0.875,0.666666667,0,0,28.0,6,3.0,0
4,1,14,33,0,14,3,178,0.0,0.5625,0,0,43.0,5,2.75,1
2,3,2,6,0,2,1,14,0.9285714290000001,0.75,1,1,5.5,1,0.5,0
2,5,7,15,0,7,1,84,0.979166667,0.75,1,1,40.0,7,3.5,0
3,1,15,32,0,15,3,174,0.0,0.7777777779999999,0,0,55.66666667,7,3.0,1
2,1,3,6,0,3,1,16,0.0,0.5,0,0,7.0,1,0.5,0
5,4,24,22,3,21,2,93,0.636363636,0.46666666700000003,2,3,17.2,3,1.2,2
3,4,10,24,1,9,1,134,0.978723404,0.75,1,1,42.33333333,11,3.6667,0
2,4,7,18,0,7,1,121,0.978723404,0.75,1,1,58.0,11,5.5,0
0,1,0,0,0,0,0,2,0.0,0.0,0,0,0.0,0,0.0,0
2,4,1,3,0,1,1,7,0.875,1.0,1,2,2.5,1,0.5,0
2,3,3,11,0,3,1,45,0.9285714290000001,0.75,1,1,20.5,4,2.0,0
3,1,14,16,1,13,2,55,0.0,0.46666666700000003,0,0,17.0,3,1.3333,0
3,4,9,28,0,9,1,124,0.978723404,0.75,1,1,38.66666667,7,2.3333,0
3,4,12,27,0,12,1,117,0.978723404,0.75,1,1,36.33333333,7,2.3333,0
3,1,13,19,0,13,2,94,0.0,0.666666667,0,0,29.0,4,1.3333,3
0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0
2,1,10,24,0,10,2,105,0.0,0.666666667,0,0,50.5,5,2.5,0
2,1,9,14,0,9,2,63,0.0,0.666666667,0,0,29.5,3,1.5,0
3,2,12,16,0,12,3,76,0.666666667,0.5555555560000001,1,1,23.66666667,4,1.6667,0
3,4,6,12,0,6,1,68,0.958333333,0.5555555560000001,1,1,20.66666667,4,2.3333,0
3,1,7,14,1,6,2,72,0.0,0.75,0,0,22.66666667,6,2.0,0
2,3,8,15,0,8,1,55,0.9285714290000001,0.75,1,1,25.5,3,1.5,0
22,4,20,71,1,19,2,549,0.705882353,0.16883116899999998,2,4,23.81818182,4,1.4091,0
3,1,17,21,0,17,2,94,0.0,0.666666667,0,0,29.0,4,1.3333,2
2,1,9,18,0,9,2,68,0.0,0.666666667,0,0,32.5,5,2.5,0
2,1,12,18,0,12,2,78,0.0,0.666666667,0,0,37.0,3,1.5,0
0,1,0,0,0,0,0,3,0.0,0.0,0,0,0.0,0,0.0,0
2,4,13,23,0,13,1,153,0.978723404,0.75,1,1,74.0,14,7.0,0
2,4,5,6,0,5,1,27,0.978723404,0.75,1,1,12.5,3,1.5,0
3,1,11,22,0,11,2,247,0.0,0.666666667,0,0,75.33333333,18,6.0,1
0,1,0,0,0,0,0,3,0.0,0.0,0,0,0.0,0,0.0,0
2,4,9,13,0,9,1,41,0.978723404,0.75,1,1,19.5,4,2.0,0
3,1,13,19,0,13,2,94,0.0,0.666666667,0,0,29.0,4,1.3333,3
2,1,16,29,0,16,2,112,0.0,0.666666667,0,0,54.0,9,4.5,0
2,1,7,13,0,7,2,35,0.0,0.666666667,0,0,16.0,2,1.0,0
5,4,12,23,2,10,1,87,0.95,1.0,1,3,15.8,1,0.8,0
2,1,9,18,0,9,2,68,0.0,0.666666667,0,0,32.5,5,2.5,0
3,1,12,11,0,12,2,46,0.0,0.666666667,0,0,13.33333333,2,0.6667,0
3,1,18,33,0,18,3,125,0.0,0.7777777779999999,0,0,39.66666667,4,1.6667,1
3,3,7,8,0,7,3,28,0.818181818,0.5555555560000001,2,2,8.333333332999999,2,1.0,0
3,4,9,24,0,9,1,104,0.978723404,0.75,1,1,32.0,5,1.6667,0
2,1,10,17,0,10,2,63,0.0,0.666666667,0,0,30.0,3,1.5,0
2,1,19,37,0,19,2,150,0.0,0.666666667,0,0,73.0,6,3.0,2
2,1,12,18,0,12,2,78,0.0,0.666666667,0,0,37.0,3,1.5,0
3,4,19,35,0,19,1,255,0.958333333,0.5555555560000001,1,1,80.66666667,15,6.3333,0
3,2,19,66,0,19,2,188,0.5,0.533333333,1,1,61.0,4,2.0,0
3,4,7,18,0,7,1,86,0.978723404,0.75,1,1,25.66666667,7,2.3333,0
3,1,14,20,0,14,2,98,0.0,0.666666667,0,0,30.33333333,4,1.3333,4
2,3,8,13,0,8,1,49,0.9285714290000001,0.75,1,1,22.5,4,2.0,0
2,2,15,20,0,15,2,86,0.5,0.75,0,0,42.0,5,2.5,2
3,1,3,7,1,2,2,34,0.0,0.75,0,0,10.0,2,0.6667,0
3,1,12,28,2,10,1,111,0.0,0.5,0,0,35.0,7,2.3333,0
3,5,4,5,0,4,1,13,0.846153846,0.666666667,1,1,3.333333333,1,0.6667,0
3,1,8,15,0,8,3,59,0.0,0.7777777779999999,0,0,18.0,3,1.3333,0
0,1,0,0,0,0,0,1,0.0,0.0,0,0,0.0,0,0.0,0
4,5,13,28,0,13,1,167,0.959183673,0.5,1,1,39.0,7,2.5,0
3,5,4,5,0,4,1,13,0.846153846,0.666666667,1,1,3.333333333,1,0.6667,0
2,5,13,26,0,13,2,66,0.992307692,1.0,1,1,32.0,5,2.5,0
1,1,0,5,0,0,0,19,0.0,0.0,0,0,12.0,0,0.0,0
1,1,0,5,0,0,0,23,0.0,0.0,0,0,12.0,0,0.0,0
4,1,10,23,0,10,3,107,0.0,0.666666667,0,0,24.5,4,1.25,0
1,1,0,5,0,0,0,37,0.0,0.0,0,0,12.0,0,0.0,0
1,1,0,5,0,0,0,17,0.0,0.0,0,0,12.0,0,0.0,0
1,1,1,5,0,1,0,16,0.0,0.0,0,0,12.0,0,0.0,0
1,1,1,5,0,1,0,17,0.0,0.0,0,0,12.0,0,0.0,0
1,1,1,5,0,1,0,16,0.0,0.0,0,0,12.0,0,0.0,0
1,1,0,5,0,0,0,18,0.0,0.0,0,0,12.0,0,0.0,0
1,1,0,5,0,0,0,18,0.0,0.0,0,0,12.0,0,0.0,0
1,1,1,5,0,1,0,20,0.0,0.0,0,0,12.0,0,0.0,0
1,1,0,5,0,0,0,18,0.0,0.0,0,0,12.0,0,0.0,0
1,1,1,5,0,1,0,16,0.0,0.0,0,0,12.0,0,0.0,0
1,1,1,5,0,1,0,18,0.0,0.0,0,0,12.0,0,0.0,0
1,1,1,5,0,1,0,16,0.0,0.0,0,0,12.0,0,0.0,0
1,1,0,5,0,0,0,17,0.0,0.0,0,0,12.0,0,0.0,0
1,1,0,5,0,0,0,18,0.0,0.0,0,0,12.0,0,0.0,0
1,1,1,5,0,1,0,101,0.0,0.0,0,0,12.0,0,0.0,2
1,1,0,5,0,0,0,19,0.0,0.0,0,0,12.0,0,0.0,0
1,1,1,5,0,1,0,23,0.0,0.0,0,0,12.0,0,0.0,0
2,1,8,22,0,8,2,122,0.0,0.625,0,0,58.5,10,5.0,0
1,1,0,5,0,0,0,19,0.0,0.0,0,0,12.0,0,0.0,0
1,1,1,5,0,1,0,31,0.0,0.0,0,0,12.0,0,0.0,0
2,1,7,16,0,7,2,108,0.0,0.625,0,0,52.0,10,5.0,0
1,1,1,5,0,1,0,22,0.0,0.0,0,0,12.0,0,0.0,0
0,1,0,0,0,0,0,252,0.0,0.0,0,0,0.0,0,0.0,2
1,1,0,5,0,0,0,19,0.0,0.0,0,0,12.0,0,0.0,0
1,1,0,5,0,0,0,16,0.0,0.0,0,0,12.0,0,0.0,0
1,1,0,5,0,0,0,31,0.0,0.0,0,0,12.0,0,0.0,1
1,1,1,5,0,1,0,21,0.0,0.0,0,0,12.0,0,0.0,0
1,1,0,5,0,0,0,17,0.0,0.0,0,0,12.0,0,0.0,0
1,1,0,5,0,0,0,23,0.0,0.0,0,0,12.0,0,0.0,0
1,1,0,5,0,0,0,19,0.0,0.0,0,0,12.0,0,0.0,0
1,1,0,5,0,0,0,18,0.0,0.0,0,0,12.0,0,0.0,0
2,1,10,23,0,10,2,112,0.0,0.625,0,0,53.5,8,4.0,0
1,1,1,5,0,1,0,19,0.0,0.0,0,0,12.0,0,0.0,0
3,1,7,15,0,7,3,96,0.0,0.666666667,0,0,30.0,3,1.6667,0
1,1,0,5,0,0,0,21,0.0,0.0,0,0,12.0,0,0.0,0
1,1,0,2,0,0,1,47,0.0,1.0,0,0,3.0,0,0.0,0
1,1,1,5,0,1,0,51,0.0,0.0,0,0,12.0,0,0.0,0
1,1,0,5,0,0,0,20,0.0,0.0,0,0,12.0,0,0.0,0
3,1,14,33,0,14,3,151,0.0,0.666666667,0,0,47.66666667,5,2.0,0
3,1,9,19,0,9,3,233,0.0,0.75,0,0,75.33333333,12,7.3333,0
1,1,0,5,0,0,0,17,0.0,0.0,0,0,12.0,0,0.0,0
1,1,0,5,0,0,0,19,0.0,0.0,0,0,12.0,0,0.0,0
1,1,1,5,0,1,0,16,0.0,0.0,0,0,12.0,0,0.0,0
1,1,0,5,0,0,0,18,0.0,0.0,0,0,12.0,0,0.0,0
1,1,1,5,0,1,0,19,0.0,0.0,0,0,12.0,0,0.0,0
