wmc,dit,cbo,rfc,ca,ce,npm,loc,dam,cam,amc,max_cc,avg_cc,bug
2,3,22,25,0,22,2,92,0.0,0.6,45.0,6,3.0,0
8,5,11,15,1,10,2,51,0.0,0.314285714,5.0,1,0.75,1
3,4,7,7,0,7,1,19,0.0,0.666666667,5.333333333,1,0.6667,0
2,4,1,3,0,1,1,7,0.0,1.0,2.5,1,0.5,0
2,2,22,14,0,22,2,50,0.0,0.666666667,24.0,1,0.5,0
2,3,14,18,0,14,2,75,0.0,0.6,36.5,3,1.5,0
2,3,12,10,0,12,2,37,0.0,0.6,17.5,2,1.0,0
6,4,13,34,1,12,3,150,0.333333333,0.6,23.5,2,0.8333,0
2,2,9,10,0,9,2,28,0.0,0.666666667,13.0,1,0.5,0
7,4,21,33,2,19,5,197,0.0,0.611111111,26.57142857,2,0.8571,0
3,4,11,30,0,11,1,366,0.083333333,0.666666667,117.0,19,6.3333,0
2,3,8,7,5,3,1,30,0.0,0.75,14.0,2,1.0,0
4,5,9,20,0,9,1,74,0.0,0.5555555560000001,16.75,1,0.5,0
2,2,26,31,0,26,2,168,0.0,0.666666667,83.0,1,0.5,0
2,3,24,18,0,24,2,94,0.0,0.6,46.0,9,4.5,0
5,6,9,14,0,9,1,46,0.0,0.5,7.6,1,0.6,0
6,5,27,33,0,27,2,130,0.0,0.44,20.16666667,1,0.6667,0
5,5,16,21,0,16,2,75,0.0,0.4,13.4,1,0.6,0
2,3,15,19,0,15,2,134,0.0,0.6,65.0,10,5.0,0
3,2,24,17,3,21,3,66,0.0,0.41666666700000005,21.0,3,1.3333,0
9,6,7,17,0,7,1,46,0.0,0.625,4.1111111110000005,1,0.7778,0
1,1,12,1,11,1,1,6,0.0,1.0,0.0,1,1.0,0
4,5,9,13,0,9,1,43,0.0,0.5555555560000001,9.0,1,0.5,0
16,4,41,74,0,41,2,1502,1.0,0.7625,92.8125,1,0.9375,0
2,3,11,11,0,11,2,43,0.0,0.625,20.5,5,2.5,0
5,5,12,16,0,12,2,48,0.0,0.4,8.0,1,0.6,0
3,2,16,17,0,16,2,86,0.0,0.666666667,27.66666667,4,1.6667,0
2,4,12,10,0,12,2,67,0.0,0.666666667,32.5,1,0.5,0
19,5,27,36,0,27,19,298,1.0,0.21052631600000002,14.57894737,10,2.8421,0
2,3,7,8,0,7,2,22,0.0,0.625,10.0,1,0.5,0
2,3,17,19,0,17,2,82,0.0,0.625,40.0,7,3.5,0
2,3,15,12,0,15,2,62,0.0,0.6,30.0,3,1.5,0
2,4,35,42,0,35,2,242,0.0,0.625,119.0,1,0.5,0
2,2,16,12,0,16,2,44,0.0,0.666666667,21.0,1,0.5,0
7,4,20,41,1,19,5,242,0.0,0.611111111,33.0,2,0.8571,0
2,4,31,35,0,31,2,206,0.0,0.625,102.0,1,0.5,0
3,2,26,52,0,26,2,202,0.333333333,0.75,65.33333333,5,1.6667,0
6,5,14,23,0,14,1,79,0.0,0.6,11.66666667,1,0.6667,0
2,4,19,22,0,19,2,178,0.0,0.666666667,88.0,1,0.5,0
2,2,24,37,0,24,2,151,0.0,0.666666667,74.5,1,0.5,0
11,4,37,59,10,27,8,320,0.0,0.7,27.72727273,2,0.9091,0
3,1,6,21,0,6,2,67,0.5,0.666666667,20.66666667,4,1.3333,0
3,4,7,7,0,7,1,19,0.0,0.666666667,5.333333333,1,0.6667,0
6,5,11,16,1,10,1,55,0.0,0.7333333329999999,7.666666667,2,0.8333,1
2,3,28,26,0,28,2,133,0.0,0.625,65.5,12,6.0,0
22,1,27,90,12,15,4,1093,0.8888888890000001,0.26406926399999997,48.27272727,8,3.9091,0
4,5,9,11,0,9,1,37,0.0,0.5555555560000001,7.5,1,0.5,0
14,2,14,40,2,12,5,212,0.5,0.307692308,14.0,7,1.5,0
4,3,19,33,0,19,1,158,0.25,0.5555555560000001,37.5,1,0.5,0
4,3,23,22,5,18,2,99,0.0,0.41666666700000005,23.75,2,1.0,0
8,5,23,29,0,23,3,128,0.0,0.666666667,14.625,1,0.75,0
3,3,24,30,5,19,2,309,0.0,0.583333333,101.0,1,0.6667,0
10,1,9,52,3,6,9,384,0.8888888890000001,0.65,36.5,9,2.5,0
6,5,15,23,0,15,2,83,0.0,0.44,12.33333333,1,0.6667,0
6,5,15,23,0,15,3,91,0.0,0.36,13.66666667,3,1.0,0
10,4,22,52,4,19,5,345,0.2,0.472222222,33.0,2,0.9,0
5,5,3,18,0,3,1,67,0.0,1.0,12.4,1,0.8,0
3,3,28,42,0,28,2,184,0.0,0.41666666700000005,60.0,12,4.6667,0
5,5,7,12,0,7,2,58,0.0,0.5,10.0,1,0.6,0
3,3,18,14,2,16,2,77,0.0,0.46666666700000003,24.66666667,2,1.0,0
2,3,17,11,0,17,2,50,0.0,0.6,24.0,1,0.5,0
2,3,11,10,0,11,2,29,0.0,0.625,13.5,2,1.0,0
2,3,20,20,0,20,2,166,0.0,0.6,82.0,7,3.5,0
6,4,13,18,2,11,4,105,0.0,0.533333333,15.83333333,2,0.8333,0
5,5,7,12,0,7,2,46,0.0,0.5,7.6,1,0.6,0
6,6,11,17,0,11,1,64,0.0,0.533333333,9.166666667000001,1,0.6667,0
5,5,7,12,0,7,2,54,0.0,0.5,9.2,1,0.6,0
5,5,14,19,0,14,2,62,0.0,0.4,10.8,1,0.6,0
4,3,18,29,0,18,2,140,1.0,0.5,33.5,1,0.5,0
4,3,15,27,0,15,2,209,0.333333333,0.46666666700000003,50.5,5,1.5,0
8,4,14,33,2,12,6,205,0.0,0.666666667,24.125,2,0.875,0
3,4,4,4,0,4,1,10,0.0,0.5555555560000001,2.333333333,1,0.6667,0
2,3,7,6,0,7,2,20,0.0,0.625,9.0,1,0.5,0
2,3,31,38,0,31,2,163,0.0,0.666666667,80.5,1,0.5,0
5,5,12,16,0,12,2,48,0.0,0.4,8.0,1,0.6,0
4,4,16,24,0,16,2,135,1.0,0.444444444,31.75,5,1.5,0
7,3,30,38,4,26,2,205,0.0,0.367346939,27.85714286,2,1.0,0
2,3,12,18,0,12,2,77,0.0,0.625,37.0,5,2.5,0
2,3,13,15,0,13,2,53,0.0,0.6,25.5,5,2.5,0
5,4,15,37,0,15,4,175,0.2,0.75,33.0,4,1.4,0
6,5,18,20,0,18,2,69,0.0,0.44,10.0,1,0.6667,0
9,1,2,9,2,0,8,1045,0.0,0.5625,109.55555559999999,1,0.8889,0
2,1,5,10,0,5,0,46,0.0,0.5,21.5,2,1.0,0
7,5,18,25,0,18,2,139,0.0,0.7222222220000001,18.42857143,1,0.7143,0
2,3,14,17,0,14,2,71,0.0,0.6,34.5,11,5.5,0
8,5,14,22,1,13,1,69,0.0,0.314285714,7.25,2,0.875,1
2,3,10,10,0,10,2,29,0.0,0.625,13.5,1,0.5,0
2,3,11,12,0,11,2,64,0.0,0.6,31.0,5,2.5,0
0,1,0,0,0,0,0,4,0.0,0.0,0.0,0,0.0,0
2,3,13,10,0,13,2,29,0.0,0.6,13.5,1,0.5,0
23,1,54,73,30,24,12,484,0.5,0.24025974,19.86956522,1,0.9129999999999999,1
3,3,13,12,6,7,2,42,0.0,0.5,13.0,1,0.6667,0
2,3,11,10,0,11,2,36,0.0,0.6,17.0,3,1.5,0
2,3,9,9,0,9,2,28,0.0,0.6,13.0,2,1.0,0
1,4,1,2,0,1,1,4,0.0,1.0,3.0,0,0.0,0
2,4,12,10,0,12,2,38,0.0,0.625,18.0,1,0.5,0
7,4,13,23,1,12,5,143,0.0,0.611111111,18.85714286,2,0.8571,0
2,3,11,10,0,11,2,28,0.0,0.6,13.0,2,1.0,0
5,4,15,41,0,15,4,219,0.14285714300000002,0.75,41.4,4,1.8,0
2,4,16,15,0,16,2,66,0.0,0.666666667,32.0,1,0.5,0
6,5,15,23,0,15,3,91,0.0,0.36,13.66666667,3,1.0,0
4,1,2,6,1,1,2,30,1.0,0.333333333,6.0,2,1.0,1
3,3,8,22,0,8,1,129,0.5,0.75,41.33333333,7,2.3333,0
8,3,25,28,9,16,6,141,0.25,0.39285714299999996,16.125,2,1.0,0
8,1,20,29,3,17,5,156,0.5,0.5,18.25,2,0.875,0
1,1,0,2,0,0,1,4,0.0,1.0,3.0,0,0.0,0
6,5,31,66,2,29,3,384,0.0,0.514285714,62.0,10,4.1667,0
5,5,14,22,0,14,2,71,0.0,0.4,12.6,3,1.0,0
5,5,12,15,0,12,1,58,0.0,0.666666667,10.0,1,0.6,0
2,3,26,24,0,26,2,111,0.0,0.625,54.5,7,3.5,0
5,2,27,27,0,27,2,316,0.0,0.8,62.2,7,3.6,1
2,4,30,35,0,30,2,228,0.0,0.625,113.0,1,0.5,0
3,3,21,29,0,21,2,119,0.0,0.444444444,38.66666667,6,3.0,2
2,3,12,11,0,12,2,34,0.0,0.625,16.0,2,1.0,0
3,3,8,22,0,8,1,129,0.5,0.75,41.33333333,7,2.3333,1
2,3,13,10,0,13,2,29,0.0,0.6,13.5,1,0.5,0
2,4,15,14,0,15,2,55,0.0,0.666666667,26.5,1,0.5,0
2,3,15,20,0,15,2,65,0.0,0.625,31.5,8,4.0,1
4,3,16,38,0,16,1,346,0.2,0.666666667,84.25,14,5.0,1
5,5,12,16,0,12,2,48,0.0,0.4,8.0,1,0.6,0
1,6,1,2,0,1,1,4,0.0,1.0,3.0,0,0.0,0
2,3,26,21,0,26,2,81,0.0,0.6,39.5,3,1.5,1
6,5,22,23,0,22,2,78,0.0,0.666666667,11.5,1,0.6667,0
6,1,14,38,0,14,3,165,0.571428571,0.4,25.33333333,3,1.1667,0
2,2,12,14,0,12,2,46,0.0,0.666666667,22.0,1,0.5,1
2,3,3,5,0,3,2,14,0.0,0.666666667,6.0,1,0.5,0
3,4,4,5,0,4,1,12,0.0,0.666666667,3.0,1,0.6667,0
3,3,24,45,0,24,2,210,0.0,0.625,68.33333333,5,1.6667,1
2,2,6,8,0,6,2,32,0.0,0.666666667,15.0,4,2.0,1
2,3,21,15,0,21,2,81,0.0,0.6,39.5,9,4.5,1
8,5,19,26,0,19,2,118,0.0,0.428571429,13.375,4,1.125,1
6,3,14,28,0,14,2,184,0.0,0.6333333329999999,29.33333333,4,2.3333,1
6,5,11,16,1,10,1,55,0.0,0.7333333329999999,7.666666667,2,0.8333,0
2,3,12,9,0,12,2,73,0.0,0.625,35.5,8,4.0,1
3,4,31,39,0,31,2,194,0.0,0.625,63.0,1,0.3333,1
4,4,8,13,0,8,1,41,0.0,0.4,9.25,1,0.75,1
9,4,16,29,1,15,6,170,0.0,0.625,17.44444444,2,0.8889,0
10,1,9,31,1,8,8,609,0.7777777779999999,0.40740740700000005,59.0,5,1.2,0
3,3,21,28,0,21,2,134,0.0,0.444444444,43.66666667,7,3.3333,1
2,2,7,8,0,7,2,23,0.0,0.666666667,10.5,1,0.5,1
2,3,8,7,0,8,2,24,0.0,0.625,11.0,1,0.5,0
2,3,5,7,0,5,2,16,0.0,0.625,7.0,1,0.5,0
2,3,17,14,0,17,2,109,0.0,0.6,53.5,2,1.0,1
2,3,6,6,0,6,2,15,0.0,0.6,6.5,1,0.5,0
4,1,4,15,2,2,3,114,1.0,0.666666667,26.25,1,0.5,0
2,3,4,6,0,4,1,16,0.0,0.75,7.0,2,1.0,0
2,3,28,35,0,28,2,310,0.0,0.666666667,153.0,29,14.5,1
4,5,9,13,0,9,1,43,0.0,0.5555555560000001,9.0,1,0.5,0
12,3,50,88,0,50,8,1107,0.185185185,0.31168831199999997,89.0,59,6.25,4
6,6,24,38,0,24,1,181,0.0,0.6,28.66666667,1,0.6667,0
4,3,5,17,0,5,3,69,0.333333333,0.666666667,15.5,3,1.0,0
3,1,3,7,1,2,2,36,0.0,0.75,10.66666667,2,0.6667,0
1,5,1,2,0,1,1,4,0.0,1.0,3.0,0,0.0,0
2,4,30,33,0,30,2,268,1.0,0.625,131.5,1,0.5,1
6,3,11,17,0,11,3,238,1.0,0.36666666700000006,38.16666667,7,2.8333,1
3,3,10,12,0,10,2,60,0.0,0.444444444,19.0,6,2.6667,1
7,5,18,25,0,18,2,139,0.0,0.7222222220000001,18.42857143,1,0.7143,0
6,4,15,19,0,15,4,123,0.333333333,0.46666666700000003,18.5,4,1.3333,0
8,1,23,39,0,23,7,250,0.25,0.346938776,29.75,17,2.875,2
15,1,12,65,2,10,7,358,0.8,0.166666667,22.53333333,6,1.4,0
12,4,42,99,9,33,10,965,0.0,0.787878788,79.08333333,2,0.9167,1
2,3,12,13,0,12,2,44,0.0,0.625,21.0,4,2.0,1
7,4,20,40,1,19,5,235,0.0,0.611111111,32.0,2,0.8571,0
2,3,13,10,0,13,2,29,0.0,0.6,13.5,2,1.0,0
4,5,9,13,0,9,1,43,0.0,0.5555555560000001,9.0,1,0.5,0
8,5,8,13,1,7,2,44,0.0,0.342857143,4.125,1,0.75,0
5,6,9,14,0,9,1,46,0.0,0.5,7.6,1,0.6,0
2,3,9,10,0,9,2,35,0.0,0.6,16.5,1,0.5,0
8,4,15,28,1,14,5,150,0.0,0.666666667,17.25,2,0.875,0
2,3,18,28,0,18,2,104,0.0,0.666666667,51.0,1,0.5,0
2,4,1,3,0,1,1,7,0.0,1.0,2.5,1,0.5,0
2,3,11,11,0,11,2,42,0.0,0.6,20.0,6,3.0,1
2,2,13,15,0,13,2,55,0.0,0.666666667,26.5,1,0.5,1
2,3,9,8,0,9,2,25,0.0,0.625,11.5,2,1.0,1
2,2,10,16,0,10,2,75,0.0,0.666666667,36.5,1,0.5,1
2,3,9,14,0,9,2,45,0.0,0.625,21.5,4,2.0,0
2,2,4,3,0,4,2,7,0.0,0.666666667,2.5,1,0.5,0
4,3,27,54,0,27,2,267,0.333333333,0.5,65.0,1,0.5,1
3,2,19,36,0,19,2,144,0.333333333,0.75,46.0,4,1.3333,0
2,4,27,26,0,27,2,139,0.0,0.625,68.5,1,0.5,0
7,5,18,21,0,18,1,85,0.0,0.666666667,10.71428571,1,0.7143,1
15,1,213,57,185,28,13,425,0.25,0.17857142899999998,27.06666667,9,3.0667,1
2,3,13,14,0,13,2,48,0.0,0.666666667,22.5,1,0.5,1
2,2,12,15,0,12,2,135,0.0,0.666666667,65.5,1,0.5,1
9,3,34,51,9,25,7,251,0.25,0.4375,26.44444444,2,1.0,0
2,3,9,9,0,9,2,29,0.0,0.625,13.5,3,1.5,0
3,3,16,12,2,14,2,69,0.0,0.46666666700000003,22.0,1,0.6667,1
4,5,9,14,0,9,1,43,0.0,0.5555555560000001,9.0,1,0.5,0
8,4,26,48,0,26,4,380,0.363636364,0.35714285700000004,45.125,3,1.5,0
2,3,8,8,0,8,2,24,0.0,0.6,11.0,2,1.0,0
2,3,18,20,0,18,2,74,0.0,0.6,36.0,5,2.5,0
2,2,26,26,0,26,2,94,0.0,0.666666667,46.0,1,0.5,1
2,3,9,8,0,9,2,31,0.0,0.625,14.5,3,1.5,1
2,3,18,23,0,18,2,100,0.0,0.6,48.5,6,3.0,1
8,5,16,23,1,15,2,105,0.0,0.342857143,11.75,4,1.25,1
2,3,8,16,0,8,2,47,0.0,0.625,22.5,2,1.0,0
2,3,9,12,0,9,2,37,0.0,0.625,17.5,3,1.5,1
8,4,14,33,2,12,6,205,0.0,0.666666667,24.125,2,0.875,0
2,3,11,7,0,11,2,19,0.0,0.6,8.5,2,1.0,0
5,5,3,18,0,3,1,72,0.0,1.0,13.4,1,0.8,0
6,5,21,29,0,21,1,133,0.0,0.7333333329999999,20.66666667,1,0.6667,1
2,3,9,7,0,9,2,22,0.0,0.6,10.0,1,0.5,0
10,5,11,17,1,10,2,58,0.0,0.4,4.5,2,0.9,1
2,2,22,17,0,22,2,52,0.0,0.666666667,25.0,1,0.5,0
5,1,7,6,5,2,2,12,1.0,0.433333333,1.2,1,0.8,0
19,5,24,35,0,24,19,278,1.0,0.21052631600000002,13.47368421,10,2.7895,1
8,4,21,39,1,20,6,306,0.0,0.666666667,36.75,2,0.875,1
2,3,8,7,0,8,2,24,0.0,0.625,11.0,1,0.5,0
7,5,19,24,0,19,3,88,0.0,0.4,11.14285714,1,0.7143,0
6,5,21,28,0,21,2,105,0.0,0.44,16.0,1,0.6667,1
3,5,11,11,0,11,3,33,0.0,0.5555555560000001,10.0,2,1.0,0
5,7,9,15,0,9,1,49,0.0,0.5,8.2,1,0.6,0
2,2,6,18,0,6,2,45,0.0,0.666666667,21.5,1,0.5,0
0,1,3,0,2,1,0,0,0.0,0.0,0.0,0,0.0,0
4,5,9,13,0,9,1,43,0.0,0.5555555560000001,9.0,1,0.5,0
4,2,14,28,0,14,3,170,0.0,0.5625,41.5,8,4.25,3
3,4,23,29,0,23,2,325,1.0,0.625,105.33333329999999,1,0.3333,1
8,5,23,29,0,23,3,128,0.0,0.666666667,14.625,1,0.75,0
5,5,14,19,0,14,2,60,0.0,0.4,10.4,1,0.6,0
1,1,4,1,2,2,1,1,0.0,1.0,0.0,1,1.0,0
2,3,7,8,0,7,2,22,0.0,0.625,10.0,1,0.5,0
8,4,22,39,2,20,6,306,0.0,0.666666667,36.75,2,0.875,1
5,5,18,24,0,18,2,88,0.0,0.4,16.0,1,0.6,0
2,3,9,8,0,9,2,25,0.0,0.625,11.5,2,1.0,1
7,2,7,19,0,7,2,209,0.0,0.5,28.85714286,12,2.4286,1
2,3,9,8,0,9,2,23,0.0,0.666666667,10.5,1,0.5,0
3,3,28,42,0,28,2,184,0.0,0.41666666700000005,60.0,12,4.6667,1
5,5,3,18,0,3,1,67,0.0,1.0,12.4,1,0.8,0
1,1,4,1,2,2,1,1,0.0,1.0,0.0,1,1.0,0
2,4,17,22,0,17,2,111,0.0,0.625,54.5,1,0.5,0
7,6,13,19,0,13,2,74,0.0,0.5555555560000001,9.142857142999999,1,0.7143,0
3,3,21,29,0,21,2,119,0.0,0.444444444,38.66666667,6,3.0,2
3,1,3,19,0,3,1,81,0.5,0.5,25.33333333,1,0.3333,0
2,3,9,10,0,9,2,59,0.0,0.625,28.5,4,2.0,1
2,3,15,18,0,15,2,73,0.0,0.625,35.5,3,1.5,1
8,4,255,21,244,11,5,97,0.5,0.37142857100000004,10.875,1,0.75,0
2,3,20,15,0,20,2,77,0.0,0.6,37.5,2,1.0,1
2,3,15,12,0,15,2,51,0.0,0.625,24.5,6,3.0,1
2,3,12,11,0,12,2,36,0.0,0.625,17.0,2,1.0,0
3,4,7,7,0,7,1,19,0.0,0.666666667,5.333333333,1,0.6667,0
6,5,19,25,0,19,2,90,0.0,0.44,13.5,1,0.6667,0
2,3,13,10,0,13,2,29,0.0,0.6,13.5,1,0.5,0
3,3,6,24,0,6,2,94,0.666666667,0.666666667,29.33333333,5,1.6667,1
2,2,15,28,0,15,2,234,0.0,0.666666667,115.5,1,0.5,1
2,4,22,23,0,22,2,193,0.0,0.625,95.5,1,0.5,0
18,3,27,107,0,27,3,970,0.4,0.20855615,52.61111111,5,1.7778,0
2,2,15,29,0,15,2,124,0.0,0.666666667,60.5,1,0.5,1
6,6,15,25,0,15,1,89,0.0,0.533333333,13.33333333,1,0.6667,0
3,2,24,21,0,24,2,99,0.0,0.444444444,32.0,1,0.6667,0
2,3,9,9,0,9,2,29,0.0,0.625,13.5,3,1.5,0
2,2,6,6,0,6,2,24,0.0,0.666666667,11.0,2,1.0,1
10,2,26,54,2,24,3,234,0.0,0.380952381,22.2,4,1.5,0
3,3,18,25,0,18,2,111,0.666666667,0.6,35.0,7,2.3333,2
3,3,19,22,0,19,2,85,0.0,0.444444444,27.33333333,6,3.0,1
2,3,6,7,0,6,2,22,0.0,0.666666667,10.0,2,1.0,0
7,4,14,25,1,13,5,170,0.0,0.611111111,22.71428571,2,0.8571,0
6,4,13,23,1,12,4,120,0.0,0.533333333,18.33333333,2,0.8333,0
2,4,16,15,0,16,2,74,0.0,0.666666667,36.0,1,0.5,0
6,5,13,18,0,13,2,71,0.0,0.6,10.33333333,1,0.6667,0
2,4,19,24,0,19,2,240,0.0,0.625,119.0,1,0.5,2
2,3,12,8,0,12,2,30,0.0,0.6,14.0,2,1.0,0
2,3,24,30,0,24,2,182,0.0,0.6,89.5,6,3.0,1
3,3,13,13,0,13,2,45,1.0,0.5,13.66666667,1,0.6667,1
2,4,7,11,0,7,1,37,0.0,0.666666667,17.0,3,1.5,0
7,5,20,26,0,20,3,102,0.0,0.4,13.14285714,1,0.7143,0
4,3,5,8,2,3,4,41,0.333333333,0.625,8.5,1,0.5,0
6,1,23,25,9,14,4,150,0.5,0.36,23.66666667,2,1.0,0
3,3,17,16,0,17,2,65,0.0,0.444444444,20.66666667,2,1.0,1
7,5,22,26,0,22,2,97,0.0,0.7222222220000001,12.42857143,1,0.7143,0
2,3,17,11,0,17,2,50,0.0,0.6,24.0,1,0.5,1
1,1,0,2,0,0,1,4,0.0,1.0,3.0,0,0.0,0
7,5,37,79,1,36,6,388,0.0,0.541666667,53.28571429,1,0.7143,0
6,5,29,40,0,29,2,168,0.0,0.44,26.5,1,0.6667,1
11,4,26,47,3,24,4,294,1.0,0.245454545,25.36363636,2,1.4545,0
2,4,1,3,0,1,1,7,0.0,1.0,2.5,1,0.5,0
2,3,4,4,0,4,2,12,0.0,0.666666667,5.0,1,0.5,0
7,4,14,25,1,13,5,139,0.0,0.611111111,18.28571429,2,0.8571,0
2,4,15,14,0,15,2,56,0.0,0.666666667,27.0,1,0.5,0
2,3,15,12,0,15,2,62,0.0,0.6,30.0,3,1.5,1
4,4,7,13,0,7,1,46,0.0,0.5625,10.25,3,1.5,0
5,4,13,19,1,12,4,92,0.0,0.583333333,16.6,1,0.6,0
2,3,9,12,0,9,2,36,0.0,0.625,17.0,3,1.5,0
2,2,5,4,0,5,2,12,0.0,0.666666667,5.0,1,0.5,0
6,5,18,24,0,18,2,84,0.0,0.44,12.5,1,0.6667,0
9,5,15,20,1,14,2,70,0.0,0.4,6.444444444,2,0.8889,0
2,3,4,7,0,4,2,22,0.0,0.625,10.0,1,0.5,0
9,2,24,37,0,24,1,247,0.333333333,0.375,26.11111111,10,2.3333,0
4,2,31,70,0,31,2,531,0.35714285700000004,0.833333333,128.25,13,3.5,2
7,4,14,26,1,13,5,158,0.0,0.611111111,21.0,2,0.8571,0
6,2,24,58,2,22,4,289,0.0,0.333333333,46.5,11,2.8333,1
6,2,29,15,15,14,3,54,0.0,0.41666666700000005,8.0,1,0.8333,0
2,4,1,3,0,1,1,7,0.0,1.0,2.5,1,0.5,0
2,3,12,14,0,12,2,43,0.0,0.625,20.5,3,1.5,0
1,6,1,2,0,1,1,4,0.0,1.0,3.0,0,0.0,0
2,3,13,10,0,13,2,30,0.0,0.6,14.0,3,1.5,0
0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0
2,4,5,4,0,5,1,9,0.0,0.666666667,3.5,1,0.5,0
5,3,27,32,5,27,2,208,1.0,0.342857143,39.4,3,1.4,1
5,5,15,23,0,15,1,75,0.0,0.666666667,13.4,1,0.6,1
2,3,10,9,0,10,2,29,0.0,0.625,13.5,1,0.5,0
2,3,33,34,0,33,2,251,0.0,0.625,121.5,7,3.5,0
2,3,10,10,3,7,2,28,0.0,0.666666667,13.0,1,0.5,0
2,2,26,26,0,26,2,92,0.0,0.666666667,45.0,1,0.5,1
6,5,20,22,0,20,2,75,0.0,0.666666667,11.0,1,0.6667,0
2,4,24,40,0,24,2,284,0.0,0.625,141.0,1,0.5,0
2,2,17,15,0,17,2,59,0.0,0.666666667,28.5,1,0.5,1
4,2,32,53,0,32,2,465,0.166666667,0.666666667,112.25,11,3.0,0
2,3,23,17,0,23,2,69,0.0,0.6,33.5,3,1.5,1
7,4,15,23,3,12,5,145,0.0,0.611111111,19.14285714,2,0.8571,0
4,4,8,10,0,8,1,29,0.0,0.4,6.25,1,0.75,1
2,3,13,11,0,13,2,47,0.0,0.625,22.5,6,3.0,1
2,3,9,8,0,9,2,25,0.0,0.625,11.5,2,1.0,1
2,3,8,12,0,8,2,43,0.0,0.625,20.5,3,1.5,1
2,3,15,12,0,15,2,62,0.0,0.6,30.0,3,1.5,1
4,5,11,31,0,11,1,122,0.0,0.5555555560000001,28.75,1,0.5,1
4,4,11,28,0,11,3,124,0.25,0.7777777779999999,29.0,4,1.25,0
3,1,3,5,1,2,3,13,0.0,0.666666667,3.333333333,1,0.6667,0
8,5,23,41,0,23,2,191,0.0,0.35714285700000004,22.5,3,1.25,1
2,3,9,7,0,9,2,27,0.0,0.6,12.5,3,1.5,1
2,4,43,51,0,43,2,347,1.0,0.625,172.0,1,0.5,0
2,1,4,6,2,2,1,11,0.0,0.5,4.5,1,0.5,0
7,5,28,40,1,27,5,207,0.0,0.611111111,27.85714286,2,0.8571,0
2,4,3,6,0,3,2,16,0.0,0.666666667,7.0,2,1.0,0
11,5,48,86,5,43,9,610,0.0,0.7666666670000001,54.09090909,2,0.9091,1
6,1,6,14,3,3,6,94,1.0,0.444444444,14.16666667,4,1.3333,0
4,5,9,13,0,9,1,43,0.0,0.5555555560000001,9.0,1,0.5,0
4,5,9,13,0,9,1,43,0.0,0.5555555560000001,9.0,1,0.5,0
3,5,4,5,0,4,1,13,0.0,0.5555555560000001,3.333333333,1,0.6667,0
7,5,23,25,0,23,2,95,0.0,0.7222222220000001,12.14285714,1,0.7143,1
2,3,20,17,0,20,2,61,0.0,0.625,29.5,2,1.0,1
2,3,16,16,0,16,2,58,0.0,0.625,28.0,1,0.5,1
15,4,47,115,11,36,13,1121,0.0,0.833333333,73.46666667,2,0.9333,0
4,5,24,49,0,24,2,453,0.1,0.5,109.75,5,1.5,0
2,4,19,12,0,19,2,41,0.0,0.625,19.5,1,0.5,0
2,3,19,18,0,19,2,77,0.0,0.625,37.5,5,2.5,1
6,4,13,23,1,12,4,120,0.0,0.533333333,18.33333333,2,0.8333,0
2,3,8,8,0,8,2,28,0.0,0.6,13.0,1,0.5,0
7,1,7,36,2,5,3,168,0.333333333,0.333333333,22.57142857,5,1.7143,0
2,3,25,22,0,25,2,111,0.0,0.6,54.5,7,3.5,1
2,3,9,8,0,9,2,25,0.0,0.625,11.5,2,1.0,1
4,5,9,13,0,9,1,43,0.0,0.5555555560000001,9.0,1,0.5,0
3,1,6,16,0,6,2,58,0.5,1.0,17.66666667,3,1.0,0
2,3,11,14,0,11,2,46,0.0,0.625,22.0,5,2.5,1
8,5,22,34,0,22,3,127,0.0,0.457142857,14.5,3,1.0,0
6,5,15,20,0,15,2,80,0.0,0.6,11.83333333,1,0.6667,0
8,3,24,61,1,23,6,339,0.0,0.5,40.875,2,0.875,0
9,5,14,20,1,13,2,70,0.0,0.4,6.444444444,2,0.8889,0
2,3,26,21,0,26,2,80,0.0,0.625,39.0,5,2.5,0
3,3,11,10,0,11,2,35,0.0,0.46666666700000003,10.66666667,1,0.6667,0
2,4,15,14,0,15,2,55,0.0,0.666666667,26.5,1,0.5,0
6,4,12,22,1,11,4,120,0.0,0.533333333,18.33333333,2,0.8333,0
7,4,27,46,2,25,5,270,0.0,0.611111111,37.0,2,0.8571,0
4,3,16,38,0,16,1,361,0.2,0.666666667,88.0,16,5.5,1
3,1,7,7,1,6,2,36,0.0,0.5,11.0,3,1.6667,0
1,1,3,1,2,1,1,1,0.0,1.0,0.0,1,1.0,0
11,4,15,47,0,15,6,572,0.5,0.26666666699999997,50.09090909,6,1.8182,0
4,1,2,6,1,1,2,30,1.0,0.333333333,6.0,2,1.0,0
7,5,17,27,0,17,2,152,0.0,0.46666666700000003,20.28571429,2,0.8571,0
3,5,16,21,0,16,3,107,0.0,0.666666667,34.33333333,5,2.6667,0
3,4,7,7,0,7,1,19,0.0,0.666666667,5.333333333,1,0.6667,0
2,4,15,14,0,15,2,63,0.0,0.666666667,30.5,1,0.5,0
2,1,3,2,2,1,2,2,0.0,1.0,0.0,1,1.0,0
2,3,26,21,0,26,2,81,0.0,0.6,39.5,3,1.5,1
