wmc,dit,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,mfa,cam,amc,max_cc,avg_cc,bug
5,3,8,26,10,2,6,1,1.0,227,0.9090909090000001,0.45,44.2,5,1.6,0
0,1,0,0,0,0,0,0,2.0,6,0.0,0.0,0.0,0,0.0,0
11,1,8,59,37,1,7,6,0.74,417,0.0,0.214285714,36.45454545,6,1.2727,0
2,6,4,12,1,1,3,1,1.0,74,0.9882352940000001,0.6,34.5,2,1.0,0
3,2,3,20,1,0,3,2,1.5,170,0.666666667,0.444444444,55.33333333,4,1.6667,0
0,1,0,0,0,0,0,0,2.0,9,0.0,0.0,0.0,0,0.0,0
4,2,2,14,0,1,1,2,0.666666667,131,0.7692307690000001,0.583333333,31.25,8,3.0,0
3,4,4,11,3,0,4,2,1.5,35,0.955555556,0.666666667,10.33333333,2,1.0,0
4,1,6,32,6,0,6,4,1.333333333,175,0.0,1.0,42.5,8,2.5,0
0,1,0,0,0,0,0,0,2.0,5,0.0,0.0,0.0,0,0.0,0
3,1,4,11,3,1,3,2,1.0,52,0.0,0.333333333,15.66666667,2,1.3333,0
40,2,17,130,638,0,17,19,0.916239316,3130,0.28301886800000003,0.282051282,76.875,73,3.925,0
10,1,6,40,37,3,4,4,0.901234568,460,0.0,0.4,44.1,3,1.0,0
3,1,4,11,3,1,3,2,1.0,115,0.0,0.333333333,35.66666667,5,2.3333,0
2,2,17,63,0,1,16,2,1.214285714,496,0.8888888890000001,0.625,240.0,1,0.5,0
3,1,4,9,3,1,3,2,1.0,31,0.0,0.333333333,9.0,2,1.0,0
3,1,4,11,3,1,3,2,1.0,94,0.0,0.333333333,29.0,4,2.0,0
2,1,2,3,1,0,2,2,2.0,7,0.0,1.0,2.5,1,0.5,0
8,2,14,16,16,1,13,8,1.142857143,121,0.125,0.25,13.25,1,0.875,0
3,1,8,22,1,0,8,2,0.75,202,0.0,0.583333333,65.66666667,5,1.6667,0
3,2,8,28,1,0,8,2,1.0,92,0.9411764709999999,0.75,28.66666667,5,1.6667,0
3,1,4,11,3,1,3,2,1.0,73,0.0,0.333333333,22.33333333,3,1.6667,0
23,4,29,122,181,0,29,4,0.930481283,1349,0.7439024390000001,0.310606061,56.91304348,4,1.1304,0
9,3,32,88,16,7,26,1,0.9411764709999999,700,0.875,0.321428571,74.88888889,10,2.6667,0
4,1,11,31,2,0,11,1,0.666666667,153,0.0,0.333333333,36.25,9,2.75,0
5,2,7,15,6,3,4,4,0.375,92,0.818181818,0.533333333,17.0,7,2.2,0
17,3,10,93,120,4,7,3,0.95703125,958,0.444444444,0.25,54.41176471,12,2.8824,0
3,2,3,17,1,0,3,2,1.5,125,0.666666667,0.444444444,40.33333333,4,1.6667,0
3,1,5,4,0,5,0,3,0.5,26,0.0,0.5555555560000001,7.0,1,0.6667,0
15,2,6,37,105,1,5,14,2.0,152,0.5625,0.37777777799999995,9.133333333,2,1.0,0
3,1,11,17,3,1,10,3,1.0,52,0.0,0.333333333,16.0,2,1.0,0
5,1,4,31,10,1,3,3,1.2,188,0.0,0.24,35.6,4,1.6,0
15,3,29,91,3,2,27,3,0.828571429,881,0.8032786890000001,0.404761905,56.73333333,2,1.0,0
3,4,8,23,3,0,8,2,0.5,73,0.968253968,0.666666667,23.0,2,1.0,0
3,1,4,9,3,1,3,2,1.0,31,0.0,0.333333333,9.0,2,1.0,0
7,1,25,60,0,0,25,2,0.583333333,599,0.0,0.6,84.28571429,17,4.1429,0
0,1,0,0,0,0,0,0,2.0,5,0.0,0.0,0.0,0,0.0,0
0,1,0,0,0,0,0,0,2.0,38,0.0,0.0,0.0,0,0.0,0
11,1,34,55,43,29,5,6,0.933333333,510,0.0,0.316666667,44.0,4,1.3636,0
29,5,85,78,406,57,28,8,1.002747253,628,0.69047619,0.16904761899999998,20.20689655,15,2.2759,0
3,2,3,17,1,0,3,2,1.5,140,0.666666667,0.444444444,45.33333333,4,1.6667,0
3,3,4,17,3,0,4,1,1.0,218,0.9523809520000001,0.5555555560000001,71.33333333,6,2.3333,0
0,1,0,0,0,0,0,0,2.0,52,0.0,0.0,0.0,0,0.0,0
15,2,17,44,101,10,7,14,0.666666667,414,0.5625,0.333333333,26.4,19,2.2667,0
5,3,5,19,8,3,2,1,0.833333333,323,0.9090909090000001,0.666666667,63.0,1,0.8,0
5,2,6,12,4,3,3,5,0.0,49,0.818181818,0.45,8.6,2,1.2,0
2,4,1,3,1,0,1,1,2.0,7,0.977272727,1.0,2.5,1,0.5,0
19,1,19,73,77,15,4,5,0.574074074,1421,0.0,0.5555555560000001,73.63157895,15,3.2632,0
0,1,0,0,0,0,0,0,2.0,6,0.0,0.0,0.0,0,0.0,0
0,1,0,0,0,0,0,0,2.0,4,0.0,0.0,0.0,0,0.0,0
3,3,2,20,1,0,2,2,2.0,102,0.857142857,0.5,33.0,4,1.6667,0
0,1,0,0,0,0,0,0,2.0,7,0.0,0.0,0.0,0,0.0,0
2,5,1,3,1,0,1,1,2.0,7,0.979166667,1.0,2.5,1,0.5,0
0,1,0,0,0,0,0,0,2.0,4,0.0,0.0,0.0,0,0.0,0
0,1,0,0,0,0,0,0,2.0,50,0.0,0.0,0.0,0,0.0,0
9,4,22,71,18,0,22,5,0.9453125,633,0.794117647,0.325,67.55555556,7,2.3333,0
1,3,3,2,0,1,2,1,2.0,5,1.0,1.0,4.0,0,0.0,0
4,7,21,36,6,0,21,2,2.0,168,0.9670329670000001,0.583333333,41.0,4,1.5,0
2,4,1,3,1,0,1,1,2.0,7,0.977272727,1.0,2.5,1,0.5,0
4,3,6,18,6,2,4,1,2.0,157,0.9302325579999999,0.625,38.25,2,1.0,0
4,2,11,20,2,1,10,3,0.333333333,122,0.9,0.533333333,28.75,2,0.75,0
8,6,13,29,26,0,13,3,0.9285714290000001,118,0.923076923,0.3125,13.25,3,1.25,0
3,6,1,7,3,0,1,2,1.0,29,0.957446809,1.0,8.0,2,1.0,0
6,1,3,15,0,2,1,6,0.666666667,67,0.0,0.5,9.666666667000001,3,1.1667,0
4,3,2,19,4,0,2,2,2.0,62,0.8,0.5,14.5,2,1.0,0
8,1,8,18,28,5,3,5,2.0,547,0.0,0.34375,67.375,6,3.25,0
1,1,3,1,0,3,0,1,2.0,1,0.0,1.0,0.0,1,1.0,0
6,6,18,20,13,3,15,3,0.958333333,387,0.943820225,0.283333333,59.5,3,1.3333,0
0,1,0,0,0,0,0,0,2.0,6,0.0,0.0,0.0,0,0.0,0
3,1,1,33,3,0,1,1,2.0,345,0.0,0.333333333,114.0,15,5.3333,0
0,1,0,0,0,0,0,0,2.0,23,0.0,0.0,0.0,0,0.0,0
3,1,4,3,3,4,0,3,2.0,3,0.0,1.0,0.0,1,1.0,0
6,3,6,58,1,0,6,4,0.2,438,0.705882353,0.38888888899999996,71.66666667,11,2.5,0
7,2,18,39,7,1,18,7,0.791666667,223,0.75,0.25,30.28571429,4,1.4286,0
3,1,4,8,3,1,3,2,1.0,34,0.0,0.666666667,9.333333332999999,1,0.3333,0
0,1,0,0,0,0,0,0,2.0,142,0.0,0.0,0.0,0,0.0,0
0,1,0,0,0,0,0,0,2.0,41,0.0,0.0,0.0,0,0.0,0
2,5,1,3,1,0,1,1,2.0,7,0.979166667,1.0,2.5,1,0.5,0
3,2,3,17,1,0,3,2,1.5,216,0.666666667,0.444444444,70.33333333,4,1.6667,0
3,4,2,4,3,1,1,1,2.0,10,0.956521739,1.0,2.333333333,1,0.6667,0
5,6,18,40,8,4,14,1,0.958333333,246,0.954545455,0.333333333,47.0,4,1.8,0
0,1,0,0,0,0,0,0,2.0,11,0.0,0.0,0.0,0,0.0,0
4,1,3,23,0,0,3,2,0.8,114,0.0,0.444444444,26.25,4,1.25,0
0,1,0,0,0,0,0,0,2.0,5,0.0,0.0,0.0,0,0.0,0
18,1,29,52,69,23,7,15,1.011764706,896,0.0,0.294117647,46.0,19,3.2222,0
16,1,4,42,60,3,1,11,0.8533333329999999,857,0.0,0.34666666700000004,51.9375,7,2.5,0
8,1,2,68,22,0,2,2,0.685714286,656,0.0,0.333333333,80.375,3,1.0,0
0,1,0,0,0,0,0,0,2.0,5,0.0,0.0,0.0,0,0.0,0
8,2,6,20,0,3,3,8,0.428571429,92,0.72,0.45833333299999995,10.25,4,1.25,0
6,7,63,133,11,0,63,2,0.828571429,1118,0.946808511,0.30952381,184.16666669999998,22,5.6667,1
18,2,11,49,19,4,7,14,0.794117647,450,0.333333333,0.254901961,23.77777778,8,2.5556,0
4,2,6,14,0,1,5,4,0.444444444,72,0.857142857,0.5,16.25,2,1.25,0
2,5,1,3,1,0,1,1,2.0,7,0.979166667,1.0,2.5,1,0.5,0
0,1,0,0,0,0,0,0,2.0,5,0.0,0.0,0.0,0,0.0,0
36,1,36,142,386,28,9,29,0.8662337659999999,4343,0.0,0.22448979600000002,119.0277778,15,2.1389,0
3,7,23,50,1,3,20,2,2.0,406,0.978021978,0.444444444,134.33333330000002,15,6.0,0
0,1,0,0,0,0,0,0,2.0,14,0.0,0.0,0.0,0,0.0,0
10,2,22,68,39,14,8,1,0.8888888890000001,902,0.7333333329999999,0.355555556,88.8,26,4.2,0
5,7,12,19,8,0,12,2,0.75,82,0.956521739,0.36666666700000006,15.2,2,1.0,0
3,4,4,11,3,0,4,2,1.5,35,0.955555556,0.666666667,10.33333333,2,1.0,0
6,2,5,17,0,1,4,6,0.4,128,0.7826086959999999,0.444444444,19.83333333,3,2.1667,0
3,2,6,8,1,3,3,3,0.0,39,0.9,0.5,11.33333333,2,1.3333,0
0,1,0,0,0,0,0,0,2.0,19,0.0,0.0,0.0,0,0.0,0
4,2,6,13,0,1,5,4,0.166666667,82,0.857142857,0.5,19.0,4,1.75,0
14,1,6,23,25,5,1,14,0.930769231,117,0.0,0.28571428600000004,6.642857143,2,1.0,0
2,1,1,9,1,1,0,1,2.0,126,0.0,0.5,62.0,1,0.5,0
13,6,29,127,68,0,29,3,0.939393939,1009,0.8842105259999999,0.243589744,75.76923077,16,4.5385,0
26,1,1,47,157,0,1,22,0.8685714290000001,699,0.0,0.276923077,25.34615385,10,2.4615,0
6,3,11,55,13,0,11,2,1.2,512,0.857142857,0.5555555560000001,84.16666667,6,1.6667,0
3,4,4,16,3,0,4,2,1.25,97,0.955555556,0.666666667,30.66666667,5,2.0,0
21,2,8,56,82,4,4,5,0.764285714,1171,0.166666667,0.314285714,54.42857143,8,1.619,0
7,6,30,95,3,1,30,3,0.845238095,677,0.943820225,0.333333333,93.71428571,10,3.7143,0
4,1,3,15,0,1,2,2,0.8,72,0.0,0.5,15.75,4,1.25,0
30,2,12,70,0,0,12,27,0.7672413790000001,341,0.222222222,0.16091954,10.23333333,3,1.0,0
0,1,0,0,0,0,0,0,2.0,9,0.0,0.0,0.0,0,0.0,0
0,1,0,0,0,0,0,0,2.0,12,0.0,0.0,0.0,0,0.0,0
4,6,11,42,4,0,11,2,0.666666667,109,0.9655172409999999,0.375,26.0,1,0.75,0
16,1,27,47,94,25,2,13,1.04118896,1264,0.0,0.2,68.1875,6,1.375,0
0,1,0,0,0,0,0,0,2.0,5,0.0,0.0,0.0,0,0.0,0
8,1,5,61,22,1,4,1,0.9480519479999999,632,0.0,0.23809523800000001,76.625,10,5.25,0
0,1,0,0,0,0,0,0,2.0,4,0.0,0.0,0.0,0,0.0,0
33,1,9,66,340,8,1,31,0.90625,1087,0.0,0.338383838,31.42424242,5,2.1212,0
4,3,4,12,6,0,4,1,2.0,76,0.9302325579999999,0.5,18.0,1,0.75,0
0,1,0,0,0,0,0,0,2.0,4,0.0,0.0,0.0,0,0.0,0
6,2,7,10,3,3,4,6,0.5,75,0.818181818,0.5,11.16666667,3,1.6667,0
9,3,6,36,34,0,6,1,1.0,576,0.85106383,0.35,62.66666667,7,1.4444,0
8,2,7,19,8,3,4,8,0.0,147,0.72,0.5,17.25,3,1.625,0
0,1,0,0,0,0,0,0,2.0,4,0.0,0.0,0.0,0,0.0,0
10,3,9,67,31,0,9,2,0.8666666670000001,1098,0.7894736840000001,0.4,108.3,13,2.4,0
5,6,14,67,8,0,14,2,0.9,299,0.954545455,0.36666666700000006,57.8,5,2.6,0
4,2,6,15,2,1,5,4,0.333333333,101,0.857142857,0.5,23.75,6,2.75,0
3,6,1,7,3,0,1,2,1.0,29,0.957446809,1.0,8.0,2,1.0,0
3,4,4,13,3,0,4,1,2.0,40,0.956521739,0.5555555560000001,12.33333333,2,1.0,0
11,2,2,18,25,0,2,11,0.5,81,0.642857143,0.5,6.272727272999999,1,0.9091,0
4,7,12,15,6,0,12,2,2.0,64,0.9670329670000001,0.583333333,15.0,2,1.0,0
2,5,1,3,1,0,1,1,2.0,7,0.979166667,1.0,2.5,1,0.5,0
3,8,17,21,3,3,14,2,2.0,150,0.9784946240000001,0.5555555560000001,49.0,5,2.0,0
7,3,7,70,1,3,6,3,0.7333333329999999,721,0.705882353,0.38888888899999996,101.2857143,17,4.0,0
8,6,18,54,22,1,18,3,0.87755102,278,0.923076923,0.3125,32.875,4,1.625,1
33,2,48,134,448,6,42,24,0.8625,1381,0.36,0.145135566,40.54545455,16,4.0909,0
20,1,1,20,190,1,0,20,2.0,20,0.0,0.55,0.0,1,1.0,0
8,2,15,43,0,2,13,8,0.69047619,320,0.72,0.234375,38.25,6,3.5,0
0,1,0,0,0,0,0,0,2.0,4,0.0,0.0,0.0,0,0.0,0
0,1,0,0,0,0,0,0,2.0,8,0.0,0.0,0.0,0,0.0,0
12,2,8,30,66,1,7,12,0.9090909090000001,271,0.620689655,0.38888888899999996,21.25,6,1.9167,0
5,3,2,25,6,0,2,4,1.0625,185,0.75,0.333333333,35.2,9,3.2,0
4,6,10,34,4,0,10,2,0.666666667,228,0.9655172409999999,0.375,55.5,1,0.75,0
2,8,1,3,1,0,1,2,2.0,7,0.989247312,1.0,2.5,1,0.5,0
0,1,0,0,0,0,0,0,2.0,14,0.0,0.0,0.0,0,0.0,0
5,3,5,12,10,4,1,3,2.0,53,0.9302325579999999,0.4,9.6,1,0.6,0
3,3,2,19,1,0,2,2,2.0,84,0.857142857,0.5,27.0,2,1.0,0
2,8,1,3,1,0,1,2,2.0,7,0.989130435,1.0,2.5,1,0.5,0
3,3,4,11,3,0,4,1,2.0,77,0.9523809520000001,0.5555555560000001,24.66666667,2,1.0,0
3,1,0,9,1,0,0,1,1.4906542059999999,554,0.0,0.5,148.0,2,0.6667,0
4,6,10,44,4,0,10,2,0.666666667,206,0.9655172409999999,0.375,50.25,5,1.75,0
4,1,41,10,6,41,0,3,2.0,269,0.0,0.5,66.25,14,5.5,0
4,1,6,8,0,6,0,4,0.5,81,0.0,0.625,18.25,1,0.75,0
5,7,47,93,8,0,47,2,0.75,678,0.956989247,0.36666666700000006,134.4,5,1.8,0
5,4,8,20,10,0,8,2,1.25,114,0.8888888890000001,0.4,21.6,7,3.0,0
3,3,2,17,1,0,2,3,2.0,56,0.857142857,0.5,17.66666667,2,1.0,0
0,1,0,0,0,0,0,0,2.0,16,0.0,0.0,0.0,0,0.0,0
3,4,4,13,3,0,4,1,2.0,40,0.956521739,0.5555555560000001,12.33333333,2,1.0,0
8,6,26,86,22,0,26,2,0.87755102,721,0.923076923,0.33928571399999996,88.25,8,3.25,0
6,2,7,25,9,1,6,2,0.966666667,245,0.666666667,0.533333333,38.83333333,10,2.1667,0
0,1,0,0,0,0,0,0,2.0,8,0.0,0.0,0.0,0,0.0,0
14,1,4,65,0,3,2,9,0.78021978,514,0.0,0.35384615399999997,35.21428571,8,2.0714,0
4,7,19,51,4,2,17,2,2.0,329,0.9673913040000001,0.375,81.25,12,3.75,0
4,6,16,37,4,0,16,2,0.7777777779999999,253,0.9655172409999999,0.375,61.5,10,3.0,0
19,2,11,62,113,1,10,16,0.7222222220000001,573,0.5,0.254385965,28.94736842,15,2.8947,0
3,1,5,11,3,0,5,2,1.0,89,0.0,0.333333333,27.33333333,5,2.0,0
4,3,7,18,6,0,7,1,1.0,100,0.9302325579999999,0.5,23.75,2,1.0,0
4,6,9,29,4,0,9,2,0.666666667,126,0.9655172409999999,0.375,30.25,3,1.25,0
3,4,4,13,3,0,4,1,2.0,40,0.956521739,0.5555555560000001,12.33333333,2,1.0,0
5,2,5,13,0,1,4,5,0.0,75,0.818181818,0.46666666700000003,13.8,1,0.8,0
0,1,0,0,0,0,0,0,2.0,7,0.0,0.0,0.0,0,0.0,0
3,3,2,17,1,0,2,2,2.0,56,0.857142857,0.5,17.66666667,2,1.0,0
3,2,6,6,1,3,3,3,0.0,20,0.9,0.5555555560000001,5.333333333,1,0.6667,0
8,1,3,17,10,2,1,8,0.7857142859999999,77,0.0,0.46875,8.125,3,1.125,0
2,8,1,3,1,0,1,2,2.0,7,0.989130435,1.0,2.5,1,0.5,0
0,1,0,0,0,0,0,0,2.0,21,0.0,0.0,0.0,0,0.0,0
8,2,4,21,24,1,3,8,0.857142857,106,0.533333333,0.375,12.0,6,1.875,0
3,4,1,7,3,0,1,1,2.0,37,0.955555556,0.5555555560000001,11.33333333,1,0.6667,0
0,1,0,0,0,0,0,0,2.0,4,0.0,0.0,0.0,0,0.0,0
8,1,20,40,28,11,9,7,2.0,271,0.0,0.35714285700000004,32.875,9,3.5,0
0,1,0,0,0,0,0,0,2.0,7,0.0,0.0,0.0,0,0.0,0
0,1,0,0,0,0,0,0,2.0,62,0.0,0.0,0.0,0,0.0,0
2,2,5,5,1,0,5,2,2.0,14,0.5,0.666666667,6.0,1,0.5,0
12,1,1,23,24,1,0,9,0.506493506,291,0.0,0.375,22.66666667,5,2.1667,0
10,2,9,34,31,3,6,3,0.8611111109999999,247,0.5,0.36111111100000004,23.3,6,1.8,0
3,4,4,13,3,0,4,1,2.0,40,0.956521739,0.5555555560000001,12.33333333,2,1.0,0
9,1,2,39,0,0,2,6,0.955882353,416,0.0,0.3125,43.33333333,4,1.3333,0
0,1,0,0,0,0,0,0,2.0,13,0.0,0.0,0.0,0,0.0,0
3,4,10,23,1,3,7,1,0.5,284,0.957446809,0.583333333,93.33333333,6,2.3333,0
21,2,8,30,206,4,4,21,0.985714286,349,0.473684211,0.5,15.28571429,6,1.7619,0
5,3,5,19,8,3,2,1,0.833333333,343,0.9090909090000001,0.666666667,67.0,1,0.8,0
0,1,0,0,0,0,0,0,2.0,6,0.0,0.0,0.0,0,0.0,0
0,1,0,0,0,0,0,0,2.0,6,0.0,0.0,0.0,0,0.0,0
4,3,5,18,6,0,5,1,1.0,180,0.9302325579999999,0.5,43.75,5,1.75,0
4,3,4,15,6,0,4,1,2.0,123,0.9302325579999999,0.5,29.75,2,1.0,0
0,1,1,0,0,0,1,0,2.0,1,0.0,0.0,0.0,0,0.0,0
2,1,6,26,1,0,6,2,2.0,300,0.0,0.75,148.5,15,7.5,0
7,3,2,47,0,0,2,3,0.833333333,536,0.666666667,0.39285714299999996,73.57142857,9,2.8571,0
3,2,7,8,1,3,4,3,0.0,46,0.9,0.5555555560000001,14.0,4,2.0,0
0,1,0,0,0,0,0,0,2.0,6,0.0,0.0,0.0,0,0.0,0
9,2,8,28,36,5,3,8,0.625,261,0.333333333,0.311111111,27.88888889,7,1.8889,0
0,1,0,0,0,0,0,0,2.0,7,0.0,0.0,0.0,0,0.0,0
19,2,4,27,167,1,3,16,0.5,277,0.514285714,0.648148148,13.47368421,7,1.8421,0
4,4,2,37,0,0,2,3,0.0,241,0.9,0.41666666700000005,59.0,6,2.25,0
3,3,2,17,1,0,2,3,2.0,56,0.857142857,0.5,17.66666667,2,1.0,0
0,1,0,0,0,0,0,0,2.0,3,0.0,0.0,0.0,0,0.0,0
30,1,27,124,151,19,8,27,0.9068965520000001,1191,0.0,0.275862069,38.36666667,10,2.0333,0
7,6,21,58,19,0,21,2,0.8888888890000001,490,0.933333333,0.303571429,68.57142857,45,8.2857,0
0,1,0,0,0,0,0,0,2.0,18,0.0,0.0,0.0,0,0.0,0
4,6,11,42,4,0,11,2,0.666666667,290,0.9655172409999999,0.375,71.0,4,1.5,0
4,3,6,19,6,0,6,1,2.0,215,0.9302325579999999,0.5,52.75,7,2.25,0
0,1,0,0,0,0,0,0,2.0,26,0.0,0.0,0.0,0,0.0,0
10,1,7,64,39,3,4,2,1.0,685,0.0,0.222222222,66.3,18,4.2,0
14,2,13,75,0,1,12,13,0.833333333,1063,0.580645161,0.204081633,74.07142857,26,6.2143,0
0,1,0,0,0,0,0,0,2.0,6,0.0,0.0,0.0,0,0.0,0
15,2,9,44,75,1,8,14,0.7857142859999999,255,0.5625,0.316666667,15.73333333,4,1.9333,0
5,6,16,43,6,0,16,2,0.8,305,0.954545455,0.36666666700000006,59.0,9,2.6,0
2,7,1,3,1,0,1,1,2.0,7,0.988764045,1.0,2.5,1,0.5,0
2,4,1,3,1,0,1,1,2.0,7,0.977272727,1.0,2.5,1,0.5,0
3,4,2,4,3,1,1,1,2.0,10,0.956521739,1.0,2.333333333,1,0.6667,0
9,2,7,19,0,3,4,9,0.0,89,0.692307692,0.36111111100000004,8.777777777999999,2,1.0,0
11,4,31,35,55,17,14,5,0.7333333329999999,161,0.8620689659999999,0.322222222,13.36363636,3,0.9091,0
8,2,7,21,6,3,4,8,0.428571429,201,0.72,0.45833333299999995,23.875,3,1.75,0
5,3,6,18,10,0,6,1,0.75,113,0.9090909090000001,0.5,21.4,3,1.2,0
6,3,9,35,15,0,9,2,1.2,197,0.857142857,0.5555555560000001,31.66666667,6,2.0,0
37,1,105,143,456,79,26,35,1.002525253,3332,0.0,0.134920635,88.45945946,27,6.2703,0
4,2,5,12,6,2,3,4,1.0,42,0.857142857,0.625,9.25,2,1.0,0
3,1,5,10,3,1,4,2,0.5,89,0.0,0.333333333,27.33333333,5,2.0,0
5,2,7,14,8,1,6,5,0.75,57,0.666666667,0.35,10.2,3,1.2,0
0,1,0,0,0,0,0,0,2.0,22,0.0,0.0,0.0,0,0.0,0
4,3,8,19,6,0,8,2,1.333333333,83,0.9090909090000001,0.5,19.5,6,2.0,0
0,1,0,0,0,0,0,0,2.0,12,0.0,0.0,0.0,0,0.0,0
3,2,4,6,1,1,3,3,0.0,20,0.9,0.5555555560000001,5.333333333,1,0.6667,0
2,9,1,3,1,0,1,2,2.0,7,0.9893617020000001,1.0,2.5,1,0.5,0
3,2,3,17,1,0,3,2,1.5,125,0.666666667,0.444444444,40.33333333,4,1.6667,0
8,1,21,34,4,18,3,5,1.028571429,302,0.0,0.7142857140000001,34.875,9,1.875,0
7,1,6,14,11,3,3,7,0.916666667,146,0.0,1.0,18.42857143,6,1.5714,0
0,1,0,0,0,0,0,0,2.0,71,0.0,0.0,0.0,0,0.0,0
7,2,8,19,7,1,7,6,0.208333333,258,0.7826086959999999,0.489795918,35.28571429,7,2.7143,0
4,3,8,21,6,0,8,2,1.333333333,98,0.9090909090000001,0.5,23.25,7,2.25,0
6,3,9,35,15,0,9,2,1.2,299,0.857142857,0.41666666700000005,48.66666667,6,2.8333,0
15,2,8,42,85,3,5,13,0.705357143,451,0.5625,0.26666666699999997,28.53333333,19,3.2,0
0,1,0,0,0,0,0,0,2.0,6,0.0,0.0,0.0,0,0.0,0
2,5,1,3,1,0,1,1,2.0,7,0.979166667,1.0,2.5,1,0.5,0
2,9,1,3,1,0,1,2,2.0,7,0.9893617020000001,1.0,2.5,1,0.5,0
3,3,2,18,1,0,2,2,2.0,112,0.857142857,0.5,36.33333333,2,1.0,0
4,2,6,9,4,3,3,4,0.0,43,0.857142857,0.5,9.5,3,1.5,0
3,2,3,20,1,0,3,2,1.5,224,0.666666667,0.444444444,73.33333333,4,1.6667,0
8,3,6,33,26,0,6,2,0.9523809520000001,536,0.810810811,0.4375,65.625,29,4.625,0
0,1,0,0,0,0,0,0,2.0,13,0.0,0.0,0.0,0,0.0,0
3,6,1,7,3,0,1,2,1.0,29,0.957446809,1.0,8.0,2,1.0,0
0,1,0,0,0,0,0,0,2.0,7,0.0,0.0,0.0,0,0.0,0
21,1,71,58,180,61,10,16,0.9375,355,0.0,0.55,15.71428571,3,1.7619,0
3,4,1,9,3,0,1,3,2.0,24,0.955555556,0.5555555560000001,7.0,1,0.6667,0
8,1,34,34,24,13,21,6,0.9285714290000001,291,0.0,0.46428571399999996,34.625,6,2.75,0
4,3,9,19,6,2,7,1,1.0,100,0.9302325579999999,0.5,23.75,2,1.0,0
3,4,4,13,3,0,4,1,2.0,40,0.956521739,0.5555555560000001,12.33333333,2,1.0,0
4,2,6,10,0,3,3,4,0.0,38,0.857142857,0.5,8.25,2,1.0,0
5,7,19,35,8,0,19,2,0.75,166,0.956521739,0.36666666700000006,32.0,4,1.4,0
5,2,7,12,4,3,4,5,0.0,52,0.818181818,0.533333333,9.2,3,1.2,0
4,6,10,53,4,0,10,2,0.916666667,352,0.9655172409999999,0.375,86.0,14,4.5,0
4,4,2,40,0,0,2,3,0.0,278,0.9,0.41666666700000005,68.25,6,3.0,0
0,1,0,0,0,0,0,0,2.0,5,0.0,0.0,0.0,0,0.0,0
11,3,12,54,55,1,11,11,0.9,244,0.761904762,0.318181818,21.0,10,2.0909,0
3,4,2,23,3,0,2,3,2.0,143,0.931034483,0.444444444,46.66666667,2,1.0,0
2,1,0,11,1,0,0,1,2.0,73,0.0,0.5,34.5,4,2.0,0
20,2,10,63,140,1,9,16,0.863157895,374,0.5,0.302631579,17.2,5,1.35,0
0,1,0,0,0,0,0,0,2.0,6,0.0,0.0,0.0,0,0.0,0
0,1,0,0,0,0,0,0,2.0,4,0.0,0.0,0.0,0,0.0,0
7,2,16,28,19,2,16,7,0.833333333,164,0.7826086959999999,0.244897959,22.28571429,11,2.1429,0
3,2,7,9,1,3,4,3,0.0,42,0.9,0.5555555560000001,12.66666667,1,0.6667,0
3,7,13,37,3,0,13,2,1.0,134,0.9770114940000001,0.5555555560000001,43.33333333,1,0.6667,0
11,1,7,47,55,1,6,1,2.0,1221,0.0,0.40259740299999996,110.0,17,3.9091,0
4,3,7,16,6,2,5,1,2.0,159,0.9302325579999999,0.625,38.75,2,1.0,0
2,3,4,9,1,1,3,2,1.0,29,0.96969697,0.75,13.0,2,1.0,0
6,3,3,13,13,2,1,2,0.6,65,0.705882353,0.45833333299999995,9.666666667000001,2,1.1667,0
7,1,2,49,3,1,2,3,0.75,459,0.0,0.45833333299999995,62.85714286,4,2.0,0
3,4,1,4,3,0,1,1,2.0,10,0.956521739,1.0,2.333333333,1,0.6667,0
0,1,0,0,0,0,0,0,2.0,14,0.0,0.0,0.0,0,0.0,0
3,5,7,16,3,0,7,1,2.0,143,0.959183673,0.5555555560000001,46.66666667,6,2.3333,0
6,6,11,28,15,2,9,2,1.166666667,131,0.943820225,0.5,19.83333333,4,2.0,0
23,1,16,113,241,4,13,14,0.943181818,1793,0.0,0.29710144899999996,76.60869565,8,1.6957,0
2,5,1,3,1,0,1,1,2.0,7,0.978723404,1.0,2.5,1,0.5,0
0,1,0,0,0,0,0,0,2.0,3,0.0,0.0,0.0,0,0.0,0
4,1,18,9,0,18,0,4,0.333333333,42,0.0,0.4375,9.0,1,0.75,0
3,4,1,9,3,0,1,3,2.0,24,0.955555556,0.5555555560000001,7.0,1,0.6667,0
5,2,7,12,6,3,4,4,0.375,65,0.818181818,0.533333333,11.6,4,1.6,0
0,1,0,0,0,0,0,0,2.0,6,0.0,0.0,0.0,0,0.0,0
0,1,0,0,0,0,0,0,2.0,10,0.0,0.0,0.0,0,0.0,0
5,7,19,35,8,0,19,2,0.75,159,0.956521739,0.36666666700000006,30.6,4,1.4,0
0,1,0,0,0,0,0,0,2.0,14,0.0,0.0,0.0,0,0.0,0
3,2,3,17,1,0,3,2,1.5,171,0.666666667,0.444444444,55.33333333,4,1.6667,0
0,1,0,0,0,0,0,0,2.0,29,0.0,0.0,0.0,0,0.0,0
