wmc,dit,cbo,rfc,ca,ce,npm,lcom3,loc,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
5,7,12,18,0,12,1,0.916666667,61,0.8888888890000001,0.666666667,2,3,10.6,2,0.8,0
6,6,13,19,0,13,1,0.8666666670000001,73,0.851851852,0.7333333329999999,2,3,10.66666667,1,0.6667,0
2,3,9,14,0,9,2,2.0,55,0.875,0.6,1,1,26.5,4,2.0,1
2,3,16,25,0,16,2,2.0,115,0.875,0.625,1,1,56.5,1,0.5,0
5,6,21,33,0,21,1,1.0625,217,0.884615385,0.666666667,2,3,40.8,2,0.8,1
5,6,19,24,0,19,1,0.916666667,88,0.884615385,0.666666667,2,3,16.0,1,0.6,1
1,1,16,1,14,2,1,2.0,1,0.0,1.0,0,0,0.0,1,1.0,0
2,3,10,20,0,10,2,2.0,81,0.875,0.666666667,1,1,39.5,5,2.5,1
5,4,14,18,0,14,1,1.25,63,0.875,0.55,2,3,11.2,5,1.6,0
4,4,28,70,1,27,3,1.0,401,0.97826087,0.5555555560000001,4,8,98.5,1,0.5,0
2,5,198,7,196,2,1,1.0,25,1.0,1.0,0,0,10.5,0,0.0,0
2,3,10,10,0,10,2,2.0,35,0.875,0.625,1,1,16.0,2,1.0,1
2,4,21,15,0,21,2,2.0,86,0.944444444,0.625,1,1,42.0,1,0.5,0
4,4,18,23,1,17,3,1.0,103,0.97826087,0.5555555560000001,3,8,24.0,1,0.5,1
2,3,10,7,0,10,2,2.0,23,0.875,0.625,1,1,10.5,2,1.0,2
5,5,12,17,0,12,1,0.916666667,67,0.88,0.666666667,2,3,11.8,1,0.6,1
1,1,8,1,4,4,1,2.0,1,0.0,1.0,0,0,0.0,1,1.0,0
5,4,11,25,1,10,4,1.0,99,0.95,0.5,3,7,18.2,1,0.6,0
2,3,29,16,0,29,2,2.0,156,0.875,0.625,1,1,77.0,2,1.0,1
3,3,15,15,0,15,2,1.0,75,0.875,0.625,1,1,23.33333333,7,2.3333,1
2,1,2,5,1,1,2,2.0,21,0.0,0.75,0,0,9.5,1,0.5,0
3,2,13,22,1,12,2,1.0,102,0.666666667,0.666666667,0,0,31.66666667,1,0.3333,0
13,4,31,83,4,27,7,0.875,394,0.891089109,0.45,2,5,29.15384615,8,1.3846,2
2,3,15,20,0,15,2,2.0,102,0.875,0.6,1,1,50.0,1,0.5,5
5,7,12,17,0,12,1,0.916666667,68,0.892857143,0.666666667,2,4,12.0,1,0.6,0
8,4,14,24,0,14,1,0.904761905,90,0.7692307690000001,0.666666667,2,5,9.875,2,0.875,0
5,5,15,20,0,15,1,0.916666667,74,0.88,0.666666667,2,3,13.2,5,1.4,0
5,7,16,25,0,16,1,0.916666667,88,0.8888888890000001,0.666666667,3,4,16.0,1,0.6,0
4,4,24,31,1,23,3,1.0,136,0.97826087,0.5555555560000001,3,9,32.25,1,0.5,2
4,7,8,13,0,8,1,1.0,43,0.923076923,0.5555555560000001,2,2,9.0,1,0.5,0
2,4,28,52,0,28,2,1.0,408,0.944444444,0.625,1,2,202.5,1,0.5,1
5,5,12,16,0,12,1,0.916666667,63,0.88,0.666666667,2,3,11.0,1,0.6,0
4,4,24,30,0,24,2,2.0,340,0.85,0.375,2,2,84.0,23,6.75,0
13,1,35,97,0,35,10,0.875,499,0.0,0.28571428600000004,0,0,36.92307692,7,2.0,1
2,3,10,8,0,10,2,2.0,28,0.875,0.625,1,1,13.0,2,1.0,1
2,3,13,14,0,13,2,2.0,61,0.857142857,0.666666667,1,1,29.5,2,1.0,0
2,3,12,23,0,12,2,1.0,100,0.958333333,0.666666667,1,1,48.0,6,3.0,0
2,3,16,21,0,16,2,2.0,98,0.875,0.583333333,1,1,48.0,1,0.5,1
4,7,9,13,0,9,1,1.0,43,0.9259259259999999,0.5555555560000001,2,2,9.0,1,0.5,0
1,2,6,2,1,5,1,2.0,52,1.0,1.0,1,1,51.0,0,0.0,0
4,6,9,13,0,9,1,1.0,43,0.92,0.5555555560000001,2,2,9.0,1,0.5,0
5,7,22,25,0,22,1,0.916666667,87,0.892857143,0.666666667,2,3,15.8,1,0.6,0
5,4,18,30,2,16,4,0.916666667,156,0.967741935,0.666666667,3,10,29.6,1,0.6,0
2,3,21,24,0,21,2,2.0,123,0.875,0.6,1,1,60.5,1,0.5,0
6,6,19,29,0,19,2,0.933333333,103,0.851851852,0.44,2,4,15.66666667,1,0.6667,0
4,4,15,41,1,14,3,1.0,179,0.96875,0.5555555560000001,3,5,43.0,1,0.5,0
4,4,11,19,1,10,3,1.0,78,0.97826087,0.5555555560000001,3,7,17.75,1,0.5,0
4,6,9,13,0,9,1,1.0,43,0.92,0.5555555560000001,2,2,9.0,1,0.5,0
4,7,8,13,0,8,1,1.0,43,0.923076923,0.5555555560000001,2,2,9.0,1,0.5,0
4,5,9,13,0,9,1,1.0,43,0.916666667,0.5555555560000001,2,2,9.0,1,0.5,0
4,4,14,28,1,13,3,1.0,121,0.97826087,0.5555555560000001,3,11,28.5,1,0.5,0
2,4,6,4,0,6,2,2.0,12,0.944444444,0.625,1,1,5.0,1,0.5,0
4,6,17,35,2,15,3,1.0,163,0.9636363640000001,0.5555555560000001,5,10,39.0,1,0.5,0
2,5,8,4,0,8,2,2.0,13,0.947368421,0.625,1,1,5.5,1,0.5,0
5,5,13,17,0,13,1,0.916666667,60,0.88,0.666666667,2,3,10.4,1,0.6,0
5,3,18,27,0,18,5,1.0,161,0.894736842,0.5,0,0,30.0,7,2.0,1
5,7,18,20,0,18,1,0.916666667,74,0.892857143,0.666666667,2,3,13.2,1,0.6,0
20,4,25,89,5,20,16,0.8646616540000001,1057,0.735294118,0.429824561,3,4,51.5,3,1.1,13
3,3,8,14,0,8,2,0.75,46,0.947368421,0.666666667,0,0,13.66666667,2,0.6667,0
2,3,17,22,0,17,2,2.0,88,0.875,0.6,1,1,43.0,1,0.5,1
5,7,9,14,0,9,1,0.916666667,52,0.892857143,0.666666667,2,3,8.8,1,0.6,0
5,6,19,23,0,19,1,0.916666667,86,0.884615385,0.666666667,2,3,15.6,1,0.6,0
2,3,11,14,0,11,2,2.0,53,0.875,0.625,1,1,25.5,4,2.0,1
10,1,11,15,10,1,10,0.833333333,86,0.0,0.375,0,0,7.2,2,1.0,0
3,3,7,15,0,7,2,0.75,49,0.875,0.666666667,1,1,14.66666667,2,0.6667,0
10,3,23,56,0,23,7,0.8240740740000001,1159,0.692307692,0.317460317,0,0,113.7,7,3.0,0
2,3,9,17,0,9,2,2.0,90,0.875,0.625,1,1,44.0,8,4.0,1
4,4,17,27,1,16,3,1.0,129,0.9655172409999999,0.5555555560000001,3,7,30.5,1,0.5,0
2,3,7,8,0,7,2,2.0,23,0.875,0.625,1,1,10.5,1,0.5,0
5,7,14,18,0,14,1,0.916666667,75,0.892857143,0.666666667,2,3,13.4,1,0.6,0
5,5,14,17,0,14,1,0.916666667,61,0.88,0.666666667,2,3,10.6,1,0.6,0
43,4,32,147,5,27,28,0.8273809520000001,3487,0.581632653,0.326190476,3,4,80.0,4,1.1163,7
2,3,2,8,0,2,1,1.0,35,0.9411764709999999,0.75,2,3,16.0,2,1.0,0
2,3,8,15,0,8,2,2.0,60,0.875,0.625,1,1,29.0,4,2.0,1
2,3,20,15,0,20,2,2.0,79,0.875,0.625,1,1,38.5,2,1.0,1
5,6,9,16,0,9,1,0.916666667,62,0.884615385,0.666666667,2,3,10.8,1,0.6,0
7,4,25,42,7,18,4,0.944444444,266,0.919354839,0.433333333,3,5,36.57142857,1,0.7143,0
9,3,23,50,0,23,6,0.96875,248,0.8292682929999999,0.303571429,1,1,25.66666667,6,1.4444,2
4,4,8,11,0,8,1,1.333333333,33,0.9032258059999999,0.4375,2,2,7.0,1,0.75,0
6,6,13,23,0,13,1,0.933333333,83,0.851851852,0.6,2,3,12.33333333,1,0.6667,0
4,4,13,25,1,12,3,1.0,107,0.97826087,0.5555555560000001,3,10,25.0,1,0.5,1
4,4,15,23,1,14,3,1.133333333,91,0.957446809,0.5555555560000001,3,4,20.5,1,0.5,0
5,7,15,18,0,15,1,0.916666667,64,0.8888888890000001,0.666666667,2,3,11.2,1,0.6,0
34,1,70,393,4,68,3,0.901185771,5535,0.0,0.20588235300000002,0,0,161.1176471,44,11.2647,10
2,2,11,10,0,11,2,2.0,39,0.8,0.666666667,1,1,18.5,1,0.5,1
2,3,27,22,0,27,2,2.0,149,0.875,0.625,1,1,73.5,2,1.0,1
2,3,10,20,0,10,2,2.0,99,0.875,0.625,2,2,48.5,10,5.0,1
6,7,13,18,0,13,1,0.8666666670000001,67,0.857142857,0.7333333329999999,2,3,9.666666667000001,1,0.6667,0
5,4,9,14,0,9,1,1.0,48,0.869565217,0.5,2,4,8.0,1,0.6,0
4,7,9,13,0,9,1,1.0,43,0.923076923,0.5555555560000001,2,2,9.0,1,0.5,0
2,3,15,18,0,15,2,2.0,69,0.875,0.625,2,2,33.5,7,3.5,1
5,4,13,26,0,13,1,0.833333333,141,0.9347826090000001,0.75,2,3,26.6,1,0.6,2
2,3,13,14,0,13,2,2.0,54,0.857142857,0.666666667,0,0,26.0,6,3.0,0
2,3,12,13,0,12,2,2.0,48,0.875,0.625,2,2,23.0,4,2.0,1
2,1,5,6,3,2,2,2.0,28,0.0,0.75,0,0,13.0,2,1.0,0
4,5,12,11,0,12,2,2.0,39,0.88,0.541666667,3,4,8.75,2,1.0,0
4,5,25,36,1,24,3,1.0,147,0.9607843140000001,0.5555555560000001,4,9,35.0,1,0.5,0
5,7,9,16,0,9,1,0.916666667,62,0.892857143,0.666666667,2,3,10.8,1,0.6,0
3,1,9,23,0,9,3,1.333333333,81,0.0,0.666666667,0,0,25.0,2,1.0,0
1,1,0,5,0,0,0,2.0,17,0.0,0.0,0,0,12.0,0,0.0,0
1,1,1,5,0,1,0,2.0,21,0.0,0.0,0,0,12.0,0,0.0,1
1,1,1,5,0,1,0,2.0,34,0.0,0.0,0,0,12.0,0,0.0,3
5,2,9,14,0,9,1,1.0,43,0.6,0.44,1,2,7.4,2,1.0,0
22,3,7,50,1,6,18,0.8677248679999999,336,0.7361111109999999,0.148760331,3,20,13.86363636,6,1.5455,0
1,1,0,5,0,0,0,2.0,18,0.0,0.0,0,0,12.0,0,0.0,1
20,3,5,48,0,5,16,0.872180451,266,0.7571428570000001,0.15,3,20,11.95,6,1.45,0
1,1,1,5,0,1,0,2.0,19,0.0,0.0,0,0,12.0,0,0.0,1
1,1,0,5,0,0,0,2.0,18,0.0,0.0,0,0,12.0,0,0.0,0
8,1,17,45,1,16,2,0.9714285709999999,339,0.0,0.3875,0,0,40.75,3,1.625,1
1,1,1,5,0,1,0,2.0,41,0.0,0.0,0,0,12.0,0,0.0,1
1,1,0,5,0,0,0,2.0,18,0.0,0.0,0,0,12.0,0,0.0,1
1,1,0,5,0,0,0,2.0,18,0.0,0.0,0,0,12.0,0,0.0,1
1,1,0,5,0,0,0,2.0,17,0.0,0.0,0,0,12.0,0,0.0,1
1,1,1,5,0,1,0,2.0,16,0.0,0.0,0,0,12.0,0,0.0,0
1,1,0,5,0,0,0,2.0,23,0.0,0.0,0,0,12.0,0,0.0,1
5,2,11,25,1,10,1,1.0,83,0.6,0.44,2,3,15.4,5,1.8,0
1,1,0,5,0,0,0,2.0,17,0.0,0.0,0,0,12.0,0,0.0,0
1,1,0,5,0,0,0,2.0,44,0.0,0.0,0,0,12.0,0,0.0,0
1,1,4,5,3,1,0,2.0,18,0.0,0.0,0,0,12.0,0,0.0,0
1,2,1,2,0,1,1,2.0,4,1.0,1.0,0,0,3.0,0,0.0,0
2,1,6,18,0,6,2,1.0,65,0.0,0.625,0,0,31.0,4,2.0,0
1,1,1,5,0,1,0,2.0,22,0.0,0.0,0,0,12.0,0,0.0,0
1,1,4,1,0,4,1,2.0,1,0.0,1.0,0,0,0.0,1,1.0,0
1,1,1,5,0,1,0,2.0,20,0.0,0.0,0,0,12.0,0,0.0,0
2,1,2,2,0,2,2,2.0,2,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,5,0,0,0,2.0,18,0.0,0.0,0,0,12.0,0,0.0,1
1,1,0,5,0,0,0,2.0,17,0.0,0.0,0,0,12.0,0,0.0,0
1,1,0,5,0,0,0,2.0,17,0.0,0.0,0,0,12.0,0,0.0,1
1,1,1,5,0,1,0,2.0,22,0.0,0.0,0,0,12.0,0,0.0,1
1,1,1,5,0,1,0,2.0,38,0.0,0.0,0,0,12.0,0,0.0,1
34,3,5,66,0,5,30,0.8856749309999999,962,0.617283951,0.144385027,3,19,26.64705882,29,2.7353,0
0,1,0,0,0,0,0,2.0,6,0.0,0.0,0,0,0.0,0,0.0,0
1,1,1,5,0,1,0,2.0,22,0.0,0.0,0,0,12.0,0,0.0,1
1,1,0,5,0,0,0,2.0,35,0.0,0.0,0,0,12.0,0,0.0,0
3,1,6,18,0,6,3,1.0,74,0.0,0.666666667,0,0,23.33333333,2,1.0,0
1,1,0,5,0,0,0,2.0,20,0.0,0.0,0,0,12.0,0,0.0,0
1,1,0,5,0,0,0,2.0,18,0.0,0.0,0,0,12.0,0,0.0,1
1,1,0,5,0,0,0,2.0,17,0.0,0.0,0,0,12.0,0,0.0,1
1,1,0,5,0,0,0,2.0,22,0.0,0.0,0,0,12.0,0,0.0,1
38,3,8,70,0,8,34,0.894054054,1112,0.588235294,0.15263157900000002,3,20,27.60526316,35,2.8158,0
1,1,1,5,0,1,0,2.0,17,0.0,0.0,0,0,12.0,0,0.0,1
1,1,0,5,0,0,0,2.0,17,0.0,0.0,0,0,12.0,0,0.0,0
1,1,0,5,0,0,0,2.0,17,0.0,0.0,0,0,12.0,0,0.0,1
1,1,0,2,0,0,1,2.0,58,0.0,1.0,0,0,3.0,0,0.0,2
1,1,2,5,2,0,0,2.0,63,0.0,0.0,0,0,12.0,0,0.0,0
1,1,0,5,0,0,0,2.0,28,0.0,0.0,0,0,12.0,0,0.0,0
19,2,4,38,0,4,16,0.833333333,254,0.692307692,0.175438596,2,8,12.05263158,8,1.4737,0
1,1,0,5,0,0,0,2.0,19,0.0,0.0,0,0,12.0,0,0.0,1
2,1,7,19,0,7,2,1.0,82,0.0,0.625,0,0,39.5,5,2.5,0
1,1,0,5,0,0,0,2.0,23,0.0,0.0,0,0,12.0,0,0.0,0
1,1,1,5,0,1,0,2.0,16,0.0,0.0,0,0,12.0,0,0.0,0
2,1,6,15,0,6,2,2.0,96,0.0,0.625,0,0,47.0,9,4.5,0
3,3,5,5,0,5,1,2.0,11,0.846153846,0.533333333,1,1,2.666666667,1,0.6667,0
2,1,5,12,0,5,2,2.0,54,0.0,0.625,0,0,26.0,4,2.0,0
8,3,11,27,0,11,8,0.857142857,164,0.8478260870000001,0.325,2,6,18.875,8,2.25,0
1,1,1,5,0,1,0,2.0,17,0.0,0.0,0,0,12.0,0,0.0,0
1,1,1,5,0,1,0,2.0,17,0.0,0.0,0,0,12.0,0,0.0,1
1,1,1,5,0,1,0,2.0,21,0.0,0.0,0,0,12.0,0,0.0,1
1,1,0,5,0,0,0,2.0,19,0.0,0.0,0,0,12.0,0,0.0,1
1,1,1,5,0,1,0,2.0,79,0.0,0.0,0,0,12.0,0,0.0,0
3,1,6,18,0,6,3,1.0,72,0.0,0.666666667,0,0,22.66666667,2,1.0,0
3,1,6,7,0,6,3,2.0,19,0.0,0.666666667,0,0,5.333333333,1,0.6667,0
1,1,1,5,0,1,0,2.0,30,0.0,0.0,0,0,12.0,0,0.0,1
1,1,0,5,0,0,0,2.0,19,0.0,0.0,0,0,12.0,0,0.0,1
22,3,5,50,0,5,18,0.8677248679999999,344,0.7361111109999999,0.148760331,3,20,14.22727273,7,1.5909,0
1,1,1,5,0,1,0,2.0,23,0.0,0.0,0,0,12.0,0,0.0,1
1,1,1,5,0,1,0,2.0,19,0.0,0.0,0,0,12.0,0,0.0,1
7,2,13,38,0,13,1,0.916666667,241,0.571428571,0.428571429,1,5,33.14285714,4,2.2857,3
1,1,1,5,0,1,0,2.0,17,0.0,0.0,0,0,12.0,0,0.0,0
1,1,0,5,0,0,0,2.0,35,0.0,0.0,0,0,12.0,0,0.0,1
3,3,5,5,0,5,1,2.0,11,0.846153846,0.533333333,1,1,2.666666667,1,0.6667,2
1,1,0,2,0,0,1,2.0,27,0.0,1.0,0,0,3.0,0,0.0,0
1,1,0,5,0,0,0,2.0,17,0.0,0.0,0,0,12.0,0,0.0,0
1,1,0,2,0,0,1,2.0,4,0.0,1.0,0,0,3.0,0,0.0,0
1,1,0,5,0,0,0,2.0,24,0.0,0.0,0,0,12.0,0,0.0,1
4,2,6,11,0,6,1,1.0,35,0.666666667,0.4375,1,2,7.5,2,1.0,0
3,1,7,16,1,6,3,1.0,50,0.0,0.666666667,0,0,15.33333333,2,1.0,3
1,1,0,5,0,0,0,2.0,18,0.0,0.0,0,0,12.0,0,0.0,0
1,1,0,5,0,0,0,2.0,18,0.0,0.0,0,0,12.0,0,0.0,0
1,1,1,5,0,1,0,2.0,17,0.0,0.0,0,0,12.0,0,0.0,1
2,1,5,12,0,5,2,2.0,54,0.0,0.625,0,0,26.0,4,2.0,0
1,1,0,5,0,0,0,2.0,21,0.0,0.0,0,0,12.0,0,0.0,1
1,1,1,5,0,1,0,2.0,16,0.0,0.0,0,0,12.0,0,0.0,1
1,1,1,5,0,1,0,2.0,17,0.0,0.0,0,0,12.0,0,0.0,0
1,1,1,5,0,1,0,2.0,18,0.0,0.0,0,0,12.0,0,0.0,1
1,1,4,1,0,4,1,2.0,1,0.0,1.0,0,0,0.0,1,1.0,0
1,1,1,5,0,1,0,2.0,45,0.0,0.0,0,0,12.0,0,0.0,1
1,1,1,5,0,1,0,2.0,56,0.0,0.0,0,0,12.0,0,0.0,1
1,1,0,5,0,0,0,2.0,17,0.0,0.0,0,0,12.0,0,0.0,2
3,2,4,6,0,4,3,2.0,18,0.666666667,0.5,1,1,5.0,1,0.6667,0
1,1,1,5,0,1,0,2.0,20,0.0,0.0,0,0,12.0,0,0.0,0
3,1,10,30,0,10,1,0.875,208,0.0,0.5,0,0,67.0,9,3.0,0
1,1,0,5,0,0,0,2.0,20,0.0,0.0,0,0,12.0,0,0.0,1
1,1,1,5,0,1,0,2.0,20,0.0,0.0,0,0,12.0,0,0.0,1
1,1,1,5,0,1,0,2.0,18,0.0,0.0,0,0,12.0,0,0.0,1
1,1,0,5,0,0,0,2.0,18,0.0,0.0,0,0,12.0,0,0.0,1
1,1,1,5,0,1,0,2.0,19,0.0,0.0,0,0,12.0,0,0.0,0
1,1,1,5,0,1,0,2.0,18,0.0,0.0,0,0,12.0,0,0.0,1
1,1,1,5,0,1,0,2.0,75,0.0,0.0,0,0,12.0,0,0.0,5
2,1,8,18,0,8,1,1.0,113,0.0,0.5,0,0,54.5,5,2.5,0
4,2,6,11,0,6,1,1.0,35,0.666666667,0.4375,1,2,7.5,2,1.0,0
1,1,1,5,0,1,0,2.0,21,0.0,0.0,0,0,12.0,0,0.0,1
1,1,0,5,0,0,0,2.0,17,0.0,0.0,0,0,12.0,0,0.0,0
1,1,0,5,0,0,0,2.0,17,0.0,0.0,0,0,12.0,0,0.0,1
2,1,5,9,0,5,1,2.0,28,0.0,0.5,0,0,13.0,2,1.0,4
1,1,0,5,0,0,0,2.0,18,0.0,0.0,0,0,12.0,0,0.0,1
1,1,1,5,0,1,0,2.0,65,0.0,0.0,0,0,12.0,0,0.0,2
4,2,6,11,0,6,1,1.0,35,0.666666667,0.4375,1,2,7.5,2,1.0,0
1,1,1,5,0,1,0,2.0,18,0.0,0.0,0,0,12.0,0,0.0,1
1,1,1,5,0,1,0,2.0,17,0.0,0.0,0,0,12.0,0,0.0,0
4,5,21,31,1,20,3,1.0,144,0.9607843140000001,0.5555555560000001,4,8,34.25,1,0.5,0
2,2,16,16,0,16,2,2.0,67,0.8,0.666666667,1,1,32.5,1,0.5,0
5,5,22,32,4,18,4,1.0,113,0.942307692,0.666666667,4,8,21.0,1,0.6,0
4,6,9,13,0,9,1,1.0,43,0.92,0.5555555560000001,2,2,9.0,1,0.5,0
3,3,10,13,0,10,2,1.5,57,0.7777777779999999,0.46666666700000003,1,1,17.0,1,0.6667,0
4,4,20,53,0,20,2,0.833333333,299,0.894736842,0.46666666700000003,1,1,73.25,2,0.75,0
2,3,12,23,0,12,2,1.0,100,0.958333333,0.666666667,1,1,48.0,6,3.0,0
2,3,13,13,0,13,2,2.0,84,0.857142857,0.666666667,1,1,41.0,7,3.5,1
4,2,11,24,5,6,2,1.333333333,219,0.884615385,0.583333333,1,4,51.75,21,5.75,0
3,2,9,17,1,8,3,2.0,72,0.882352941,0.5,1,1,23.0,3,1.3333,1
5,7,22,25,0,22,1,0.916666667,87,0.892857143,0.666666667,2,3,15.8,1,0.6,0
3,5,46,9,42,4,1,1.0,30,0.956521739,0.666666667,1,1,8.333333332999999,1,0.3333,0
2,3,4,4,0,4,2,2.0,12,0.875,0.666666667,1,1,5.0,1,0.5,0
2,3,14,20,0,14,2,2.0,68,0.875,0.6,1,1,33.0,5,2.5,0
4,4,25,33,1,24,3,1.0,182,0.9655172409999999,0.5555555560000001,3,7,43.75,1,0.5,0
4,1,25,52,0,25,3,0.916666667,285,0.0,0.7777777779999999,0,0,68.25,8,2.75,1
2,3,7,10,0,7,2,2.0,31,0.875,0.666666667,1,1,14.5,1,0.5,0
5,7,16,19,0,16,1,0.916666667,75,0.8888888890000001,0.666666667,2,3,13.4,1,0.6,0
5,7,18,20,0,18,1,0.916666667,74,0.892857143,0.666666667,2,3,13.2,1,0.6,0
2,3,9,7,0,9,2,2.0,24,0.875,0.625,1,1,11.0,2,1.0,1
5,8,13,17,0,13,1,0.916666667,60,0.896551724,0.666666667,2,3,10.4,1,0.6,0
5,7,13,18,0,13,1,0.916666667,67,0.8888888890000001,0.666666667,2,3,11.8,1,0.6,0
2,3,9,10,0,9,2,2.0,34,0.875,0.666666667,1,1,16.0,3,1.5,2
8,4,19,57,1,19,4,0.857142857,1338,0.92,0.301587302,0,0,164.375,18,3.875,0
6,6,12,18,0,12,1,0.8666666670000001,71,0.851851852,0.7333333329999999,2,3,10.33333333,1,0.6667,0
14,4,22,76,0,22,1,0.846153846,1592,0.7818181820000001,0.46153846200000004,2,6,111.5,14,3.7857,2
5,6,13,17,0,13,1,0.916666667,59,0.884615385,0.666666667,2,3,10.2,1,0.6,0
2,3,17,21,0,17,2,2.0,92,0.875,0.625,1,1,45.0,1,0.5,0
5,5,13,17,0,13,1,0.916666667,58,0.88,0.666666667,2,3,10.0,1,0.6,0
2,3,9,14,0,9,2,2.0,56,0.875,0.666666667,1,1,27.0,4,2.0,1
5,5,19,24,0,19,1,0.916666667,88,0.88,0.666666667,2,3,16.0,1,0.6,1
4,3,17,55,1,17,2,2.0,246,0.7,0.41666666700000005,1,1,60.5,11,3.75,1
2,3,11,15,0,11,2,2.0,69,0.875,0.6,1,1,33.5,6,3.0,0
2,3,12,16,0,12,2,2.0,66,0.875,0.625,1,1,32.0,5,2.5,1
8,4,32,53,1,31,1,0.7142857140000001,377,0.8,0.301587302,1,6,45.875,27,6.0,0
4,4,22,29,3,19,3,1.0,179,0.97826087,0.5555555560000001,3,9,43.0,1,0.5,0
31,1,65,199,12,55,21,0.931818182,3403,0.0,0.146153846,0,0,108.06451609999999,19,3.7742,13
6,4,12,26,0,12,2,2.0,132,0.848484848,0.583333333,3,5,21.0,7,2.5,2
2,4,24,22,0,24,2,2.0,120,0.944444444,0.625,2,2,59.0,1,0.5,0
5,4,7,11,0,7,1,2.0,25,0.882352941,0.7,2,2,4.0,1,0.8,0
2,2,3,6,0,3,1,2.0,27,0.9375,0.75,2,3,12.5,3,1.5,0
2,2,26,71,2,24,2,1.0,292,0.9285714290000001,0.666666667,2,3,144.0,14,7.0,0
2,2,18,16,0,18,2,2.0,76,0.8,0.666666667,1,1,37.0,1,0.5,0
3,4,15,49,0,15,2,0.833333333,412,0.958333333,0.571428571,0,0,135.33333330000002,1,0.3333,1
4,5,2,9,0,2,2,1.111111111,32,0.969230769,1.0,3,4,6.25,1,0.5,0
5,6,21,32,0,21,1,1.1,269,0.884615385,0.666666667,2,3,50.8,1,0.6,1
2,3,11,12,0,11,2,2.0,57,0.875,0.583333333,1,1,27.5,1,0.5,3
3,6,83,16,65,18,2,2.0,54,0.92,0.5,1,1,17.0,1,0.6667,0
25,2,54,72,26,28,16,0.9722222220000001,311,0.425,0.25,0,0,11.32,7,1.4,4
5,6,21,25,0,21,1,0.916666667,88,0.884615385,0.666666667,2,3,16.0,1,0.6,1
9,3,28,37,13,15,2,0.916666667,138,0.774193548,0.45833333299999995,1,2,14.0,2,0.8889,0
2,3,10,11,0,10,2,2.0,46,0.875,0.666666667,1,1,22.0,2,1.0,3
3,5,9,7,0,9,1,2.0,18,0.92,0.5,1,2,5.0,1,0.6667,0
2,3,14,23,0,14,2,2.0,118,0.875,0.625,1,1,58.0,1,0.5,1
4,5,19,31,2,17,3,1.0,146,0.9607843140000001,0.5555555560000001,4,9,34.75,1,0.5,0
7,6,22,27,0,22,2,0.8888888890000001,102,0.8275862070000001,0.7222222220000001,2,3,13.14285714,1,0.7143,0
1,1,0,5,0,0,0,2.0,17,0.0,0.0,0,0,12.0,0,0.0,0
2,1,9,15,0,9,2,2.0,61,0.0,0.625,0,0,29.5,6,3.0,1
1,1,1,5,0,1,0,2.0,19,0.0,0.0,0,0,12.0,0,0.0,1
1,1,0,5,0,0,0,2.0,22,0.0,0.0,0,0,12.0,0,0.0,1
1,1,0,5,0,0,0,2.0,34,0.0,0.0,0,0,12.0,0,0.0,0
1,1,0,5,0,0,0,2.0,25,0.0,0.0,0,0,12.0,0,0.0,1
1,1,0,5,0,0,0,2.0,36,0.0,0.0,0,0,12.0,0,0.0,1
1,1,1,5,0,1,0,2.0,16,0.0,0.0,0,0,12.0,0,0.0,0
0,1,0,0,0,0,0,2.0,303,0.0,0.0,0,0,0.0,0,0.0,2
1,1,0,5,0,0,0,2.0,29,0.0,0.0,0,0,12.0,0,0.0,0
5,2,9,17,1,8,1,1.0,49,0.6,0.44,1,2,8.6,2,1.0,2
1,1,1,5,0,1,0,2.0,19,0.0,0.0,0,0,12.0,0,0.0,1
1,1,1,5,0,1,0,2.0,22,0.0,0.0,0,0,12.0,0,0.0,0
2,1,2,2,0,2,2,2.0,2,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,5,0,0,0,2.0,19,0.0,0.0,0,0,12.0,0,0.0,1
1,1,0,5,0,0,0,2.0,18,0.0,0.0,0,0,12.0,0,0.0,1
3,2,5,6,1,4,3,2.0,18,0.666666667,0.5,1,1,5.0,1,0.6667,0
1,1,0,5,0,0,0,2.0,34,0.0,0.0,0,0,12.0,0,0.0,1
1,1,0,5,0,0,0,2.0,19,0.0,0.0,0,0,12.0,0,0.0,1
1,1,0,5,0,0,0,2.0,18,0.0,0.0,0,0,12.0,0,0.0,1
1,1,1,5,0,1,0,2.0,24,0.0,0.0,0,0,12.0,0,0.0,0
1,1,0,5,0,0,0,2.0,20,0.0,0.0,0,0,12.0,0,0.0,1
1,1,0,5,0,0,0,2.0,40,0.0,0.0,0,0,12.0,0,0.0,0
1,1,0,5,0,0,0,2.0,22,0.0,0.0,0,0,12.0,0,0.0,0
4,2,6,11,0,6,1,1.0,35,0.666666667,0.4375,1,2,7.5,2,1.0,0
3,1,6,18,0,6,3,1.0,72,0.0,0.666666667,0,0,22.66666667,2,1.0,0
3,3,4,6,0,4,3,2.0,18,0.75,0.5,2,2,5.0,1,0.6667,0
1,1,1,5,0,1,0,2.0,79,0.0,0.0,0,0,12.0,0,0.0,1
1,1,0,5,0,0,0,2.0,17,0.0,0.0,0,0,12.0,0,0.0,1
2,3,17,31,0,17,2,1.0,136,0.875,0.625,1,1,66.5,5,2.5,1
