wmc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,cam,amc,max_cc,avg_cc,bug
5,15,40,10,2,13,3,1.25,309,1.0,0.4,59.8,8,5.4,0
12,46,75,46,16,30,8,0.8636363640000001,485,0.25,0.16969697,39.08333333,11,3.75,0
2,14,22,1,0,14,2,1.0,81,0.0,0.75,39.0,2,1.0,0
6,10,15,15,4,6,6,1.1,54,0.5,0.333333333,7.666666667,1,0.8333,0
10,19,34,41,2,17,5,0.944444444,221,0.7,0.275,20.1,3,1.1,0
3,7,6,1,0,7,2,1.0,38,0.5,0.666666667,11.0,1,0.3333,0
4,9,4,6,4,5,4,2.0,4,0.0,0.45,0.0,1,1.0,0
2,9,10,1,0,9,2,1.0,76,0.0,0.666666667,36.0,5,2.5,0
2,6,2,1,2,4,2,2.0,2,0.0,0.875,0.0,1,1.0,0
18,200,36,85,195,5,16,0.5490196079999999,242,1.0,0.351851852,12.27777778,4,1.2778,1
18,12,48,55,3,9,8,0.6176470589999999,890,0.8,0.317647059,47.88888889,11,2.6667,0
6,9,22,9,3,6,4,0.8,74,0.5,0.55,11.0,1,0.6667,0
4,8,22,4,1,7,3,0.666666667,83,0.5,0.75,19.25,2,0.75,0
6,5,11,15,3,2,6,1.2,33,1.0,0.625,4.333333333,1,0.1667,0
3,8,11,1,3,5,3,1.0,148,1.0,0.444444444,47.0,18,7.0,0
8,27,51,16,2,25,2,0.857142857,287,0.333333333,0.5476190479999999,34.5,2,0.875,0
4,17,38,0,0,17,3,0.666666667,359,0.666666667,0.444444444,88.0,4,1.25,0
3,12,26,1,0,12,2,0.75,111,0.5,0.666666667,35.33333333,7,2.3333,0
8,3,30,0,2,1,7,0.7142857140000001,151,0.833333333,0.428571429,17.125,3,1.125,0
22,40,114,195,5,35,17,0.971988796,1085,0.294117647,0.146825397,46.77272727,17,2.9091,0
3,1,5,3,0,1,2,2.0,12,0.0,0.833333333,3.0,1,0.6667,0
3,11,27,1,0,11,2,0.75,124,0.5,0.666666667,39.66666667,7,2.3333,0
5,6,20,8,0,6,2,0.833333333,260,0.666666667,0.6,50.4,5,2.4,1
3,12,20,1,0,12,2,0.75,83,0.5,0.666666667,26.0,4,1.3333,0
3,8,14,1,0,8,2,0.75,46,0.5,0.666666667,13.66666667,2,0.6667,0
11,18,54,0,0,18,6,0.772727273,574,0.818181818,0.26666666699999997,50.18181818,11,3.2727,0
12,26,12,66,26,0,12,1.0909090909999999,13,0.0,0.5555555560000001,0.0,1,1.0,0
2,1,3,1,0,1,1,2.0,7,0.0,1.0,2.5,1,0.5,0
3,11,20,3,0,11,2,1.0,108,0.0,0.833333333,34.33333333,2,1.0,0
48,40,211,776,0,40,46,0.958865248,2702,0.533333333,0.158392435,54.97916667,5,1.125,1
12,16,21,60,9,7,12,0.9636363640000001,84,0.8,0.202380952,5.583333333,1,0.9167,0
7,4,10,5,1,3,7,0.583333333,42,1.0,0.47619047600000003,4.714285714,1,0.8571,0
9,7,16,34,0,7,9,0.975,66,0.8,1.0,5.777777778,2,1.1111,0
5,11,5,10,9,2,5,2.0,5,0.0,0.48,0.0,1,1.0,0
2,6,10,0,1,5,1,0.333333333,44,0.666666667,0.666666667,19.5,2,1.0,0
1,6,1,0,2,4,1,2.0,1,0.0,1.0,0.0,1,1.0,0
3,4,8,3,0,4,3,2.0,16,0.0,0.833333333,4.333333333,1,0.6667,0
3,22,41,1,0,22,2,1.0,166,0.25,0.666666667,53.0,9,3.0,0
3,8,14,1,0,8,2,0.75,46,0.5,0.666666667,13.66666667,2,0.6667,0
12,10,49,50,1,9,0,0.787878788,485,0.333333333,0.257575758,38.91666667,8,2.8333,1
4,6,8,6,5,1,4,1.333333333,25,1.0,0.75,5.0,0,0.0,0
2,20,42,1,0,20,2,1.0,178,0.0,0.666666667,87.0,9,4.5,0
5,3,9,10,1,2,5,1.25,28,1.0,0.65,4.4,1,0.2,0
3,2,7,0,2,0,3,0.0,25,1.0,0.833333333,7.0,1,0.6667,0
8,24,49,16,2,22,4,0.892857143,255,0.25,0.428571429,30.375,2,0.875,0
5,9,11,10,4,5,4,2.0,44,0.0,0.2,7.8,2,1.6,0
22,25,89,203,4,21,11,0.887445887,1028,0.454545455,0.23214285699999998,45.22727273,10,3.7727,0
2,4,5,1,0,4,2,2.0,16,0.0,0.666666667,7.0,1,0.5,0
3,16,19,3,0,16,1,0.5,76,0.0,0.533333333,24.0,1,0.6667,0
8,20,32,26,4,16,4,0.9285714290000001,199,0.5,0.446428571,23.625,16,3.0,0
2,1,3,1,0,1,2,2.0,6,0.0,0.75,2.0,1,0.5,0
18,13,30,75,8,6,18,0.858823529,187,0.9,0.25,8.833333332999999,2,1.0556,0
10,9,27,0,3,6,6,0.222222222,387,0.0,0.46666666700000003,37.6,11,3.1,1
2,6,7,1,0,6,2,2.0,17,0.0,0.666666667,7.5,1,0.5,0
10,10,19,41,5,5,10,0.9722222220000001,74,0.75,0.28,6.0,1,0.9,0
7,11,22,21,0,11,2,1.0,112,0.0,0.642857143,14.85714286,1,0.8571,0
4,2,8,6,1,1,4,1.333333333,25,1.0,0.75,5.0,0,0.0,0
3,6,17,1,0,6,3,0.75,98,0.5,0.833333333,31.0,7,4.3333,0
5,6,29,0,1,5,4,0.666666667,132,0.666666667,0.5,24.8,5,2.0,0
11,34,88,29,2,32,5,0.8636363640000001,639,0.454545455,0.316666667,56.09090909,12,3.8182,1
3,8,4,1,8,0,1,0.857142857,50,0.14285714300000002,0.75,13.33333333,1,0.3333,0
3,23,46,1,0,23,2,0.75,326,0.5,0.666666667,107.0,21,7.0,0
2,9,13,1,1,8,2,2.0,97,0.0,0.75,47.5,10,5.0,0
6,13,33,9,0,13,4,0.6,188,0.333333333,0.4,29.83333333,6,1.5,0
5,5,9,10,3,2,5,1.25,28,1.0,0.65,4.4,1,0.2,0
6,11,37,13,2,9,1,0.95,272,0.25,0.8,43.66666667,5,1.3333,0
19,10,33,117,5,5,17,0.644444444,173,0.8,0.261904762,7.842105263,2,1.1053,0
3,8,5,3,1,7,3,2.0,15,0.0,0.583333333,4.0,1,0.6667,0
50,103,334,771,0,103,6,0.957934194,4275,0.346938776,0.147959184,83.52,47,4.62,6
18,15,102,53,2,13,9,0.780748663,1026,0.727272727,0.209150327,55.38888889,14,3.5,0
5,3,9,10,0,3,5,1.25,39,1.0,0.56,6.6,1,0.2,0
2,0,18,1,0,0,1,2.0,137,0.0,0.5,67.5,2,1.0,0
1,2,1,0,2,0,0,2.0,23,0.0,0.0,9.0,0,0.0,0
3,14,37,1,0,14,2,0.833333333,125,0.333333333,0.666666667,39.66666667,5,1.6667,0
3,16,19,3,0,16,2,2.0,77,0.0,0.5555555560000001,24.66666667,7,3.0,1
45,10,50,800,4,6,45,0.9557109559999999,953,0.512820513,0.12962963,19.31111111,58,3.0667,0
5,7,7,10,0,7,1,2.0,18,0.0,0.4,2.6,1,0.8,0
3,13,27,1,0,13,2,0.833333333,181,0.333333333,0.625,58.33333333,11,3.6667,0
3,9,28,1,0,9,2,0.875,178,0.5,0.625,57.0,9,3.0,0
9,39,95,16,0,39,5,0.90625,616,0.625,0.25,65.66666667,9,2.5556,0
0,1,0,0,1,0,0,2.0,12,0.0,0.0,0.0,0,0.0,0
15,50,141,47,0,50,7,0.9642857140000001,914,0.7,0.25,59.26666667,16,3.2667,3
1,4,1,0,3,1,1,2.0,1,0.0,1.0,0.0,1,1.0,0
31,28,53,409,3,25,28,0.956410256,462,0.961538462,0.140762463,13.06451613,6,1.7419,0
28,51,158,372,7,44,17,0.851851852,2313,0.0,0.128151261,81.5,64,6.5714,2
18,35,89,147,0,35,16,0.9607843140000001,589,0.166666667,0.187165775,31.38888889,13,3.0,0
8,12,30,4,0,12,4,0.87012987,443,0.818181818,0.428571429,53.0,1,0.75,0
5,6,10,4,5,2,4,0.85,49,0.8,0.4375,7.8,1,0.6,0
3,10,16,3,3,7,2,2.0,88,0.0,0.46666666700000003,28.33333333,10,5.6667,0
4,19,8,6,17,2,4,1.333333333,25,1.0,0.75,5.0,0,0.0,0
3,12,32,1,0,12,2,0.875,182,0.25,0.6,58.33333333,9,3.0,0
2,7,13,1,0,7,2,2.0,43,0.0,0.666666667,20.5,3,1.5,0
7,18,51,21,0,18,2,1.166666667,422,1.0,0.23809523800000001,55.0,4,1.5714,0
2,29,56,1,0,29,2,1.0,219,0.0,0.666666667,107.5,9,4.5,0
9,19,54,36,0,19,6,1.0,247,0.2,0.42222222200000004,25.88888889,4,1.4444,0
4,13,27,0,0,13,2,0.7777777779999999,202,0.666666667,0.46666666700000003,48.0,8,2.25,0
0,0,0,0,0,0,0,2.0,1,0.0,0.0,0.0,0,0.0,0
4,15,40,2,1,14,1,1.166666667,487,0.8,0.41666666700000005,115.75,17,5.25,5
4,12,32,4,0,12,3,0.666666667,180,0.333333333,0.46666666700000003,43.25,8,2.25,0
4,5,8,6,4,1,4,2.0,24,0.0,0.75,5.0,0,0.0,0
11,26,11,55,19,7,11,2.0,11,0.0,0.254545455,0.0,1,1.0,0
2,5,4,1,0,5,2,2.0,8,0.0,0.666666667,3.0,1,0.5,0
4,37,74,4,0,37,2,0.833333333,549,0.0,0.5,135.75,1,0.75,0
3,14,31,3,0,14,2,1.5,181,1.0,0.46666666700000003,58.0,4,1.6667,0
53,11,54,1376,0,11,53,0.9807692309999999,155,1.0,0.09973045800000001,1.9056603769999998,1,0.9811,0
5,9,38,8,2,7,1,1.111111111,302,0.666666667,0.75,57.6,5,1.4,0
8,21,73,0,1,20,1,0.666666667,539,0.666666667,0.34920634899999997,66.0,13,2.375,1
2,1,3,1,0,1,1,2.0,7,0.0,1.0,2.5,1,0.5,0
2,11,10,1,0,11,2,2.0,36,0.0,0.75,17.0,2,1.0,0
3,1,5,3,0,1,2,2.0,12,0.0,0.833333333,3.0,1,0.6667,0
3,10,49,1,0,10,1,0.625,246,0.75,0.5,78.33333333,13,4.3333,0
4,26,33,6,6,20,3,0.833333333,221,0.0,0.25,53.75,7,3.5,0
0,2,0,0,1,1,0,2.0,0,0.0,0.0,0.0,0,0.0,0
4,9,22,0,0,9,2,0.666666667,141,0.666666667,0.5,32.75,2,0.75,0
6,13,56,0,0,13,4,0.7428571429999999,610,0.7142857140000001,0.333333333,99.5,12,3.8333,0
2,23,39,1,0,23,2,1.0,132,0.0,0.75,64.5,4,2.0,1
3,18,26,3,0,18,1,0.5,122,0.0,0.523809524,39.0,1,0.6667,0
3,12,31,1,0,12,2,0.75,113,0.5,0.625,36.0,1,0.3333,0
14,57,81,89,18,39,12,0.969230769,585,0.2,0.17692307699999998,40.42857143,6,2.7143,0
4,9,5,0,9,0,4,0.666666667,28,1.0,0.625,5.25,1,0.75,0
5,3,9,10,1,2,5,1.25,28,1.0,0.65,4.4,1,0.2,0
3,2,5,0,2,0,3,0.5,24,1.0,1.0,6.333333333,1,0.6667,0
33,8,34,526,0,8,33,0.96875,95,1.0,0.128787879,1.848484848,1,0.9697,0
6,24,61,9,0,24,2,0.8222222220000001,563,0.111111111,0.48,91.33333333,8,2.5,0
2,5,2,1,3,2,2,2.0,2,0.0,0.75,0.0,1,1.0,0
2,26,33,1,0,26,2,1.0,286,0.0,0.666666667,141.0,26,13.0,0
4,25,69,0,1,24,2,0.8666666670000001,454,0.2,0.47619047600000003,111.25,16,4.25,1
6,26,79,5,4,22,2,0.833333333,512,0.666666667,0.36666666700000006,83.33333333,1,0.6667,0
16,24,66,64,9,15,11,0.95,778,0.15,0.26666666699999997,46.375,9,2.875,0
9,25,50,14,7,18,7,0.666666667,282,0.333333333,0.319444444,30.0,3,1.3333,0
6,10,29,0,0,10,3,0.675,287,0.75,0.4,45.5,6,2.1667,0
5,34,9,10,32,2,5,1.25,28,1.0,0.65,4.4,1,0.2,0
1,3,1,0,1,2,1,2.0,1,0.0,1.0,0.0,1,1.0,0
3,24,69,1,0,24,2,0.9,375,0.2,0.666666667,122.33333329999999,21,7.0,3
3,87,4,3,80,7,3,1.5,17,1.0,0.583333333,3.666666667,1,0.6667,0
2,9,21,1,0,9,2,1.0,175,0.333333333,0.625,85.0,10,5.0,0
1,11,1,0,11,0,1,2.0,1,0.0,1.0,0.0,1,1.0,0
5,2,15,0,0,2,3,0.6875,59,0.75,0.5,10.0,1,0.6,0
1,5,1,0,3,2,1,2.0,1,0.0,1.0,0.0,1,1.0,0
5,14,5,10,13,1,5,1.25,6,0.0,0.75,0.0,1,1.0,0
1,1,2,0,0,1,1,2.0,4,0.0,1.0,3.0,0,0.0,0
2,13,26,1,0,13,2,1.0,85,0.0,0.666666667,41.0,5,2.5,0
9,8,23,20,5,5,7,0.8125,111,1.0,0.333333333,10.88888889,5,1.3333,0
3,32,59,3,0,32,1,1.0,526,0.0,0.5,173.66666669999998,1,0.6667,1
3,17,28,3,0,17,1,0.5,100,0.0,0.6,32.0,1,0.6667,0
1,7,1,0,5,2,1,2.0,1,0.0,1.0,0.0,1,1.0,0
5,12,33,6,1,11,2,1.0625,341,0.25,0.5,65.6,12,4.6,0
0,5,0,0,5,0,0,2.0,14,0.0,0.0,0.0,0,0.0,0
3,22,3,3,20,2,3,2.0,3,0.0,0.666666667,0.0,1,1.0,0
18,18,37,0,16,2,15,0.6985294120000001,385,0.625,0.22875817,19.94444444,3,0.9444,0
3,19,3,3,16,3,3,2.0,3,0.0,0.5555555560000001,0.0,1,1.0,0
3,15,34,1,0,15,2,0.833333333,137,0.333333333,0.75,43.66666667,4,1.3333,0
3,7,19,1,1,6,2,0.75,59,0.5,0.666666667,18.0,2,0.6667,0
5,5,19,2,1,4,3,0.41666666700000005,75,0.666666667,0.625,13.4,1,0.6,0
1,2,1,0,1,1,1,2.0,1,0.0,1.0,0.0,1,1.0,0
23,27,87,251,9,18,21,1.032467532,549,0.642857143,0.190909091,22.26086957,4,1.913,0
11,60,36,13,55,5,6,0.6166666670000001,301,0.666666667,0.433333333,25.81818182,6,2.0,0
28,17,53,256,11,7,26,0.851851852,398,1.0,0.171428571,12.85714286,5,1.2857,0
19,20,59,81,5,15,14,0.694444444,429,0.5,0.365079365,21.47368421,7,2.0,0
2,7,7,1,0,7,2,2.0,26,0.0,0.666666667,12.0,1,0.5,0
3,8,14,1,0,8,2,0.75,46,0.5,0.666666667,13.66666667,2,0.6667,0
3,4,11,3,1,3,2,1.0,52,0.0,0.333333333,15.66666667,2,1.3333,0
3,8,14,1,0,8,2,0.75,46,0.5,0.666666667,13.66666667,2,0.6667,0
30,23,62,433,4,19,28,0.9827586209999999,421,0.5,0.22528735600000002,12.96666667,2,0.9667,0
6,13,32,0,0,13,3,0.725,520,0.75,0.44,84.33333333,9,3.3333,0
0,0,0,0,0,0,0,2.0,58,0.0,0.0,0.0,0,0.0,3
1,5,1,0,4,1,1,2.0,1,0.0,1.0,0.0,1,1.0,0
1,5,1,0,4,1,1,2.0,1,0.0,1.0,0.0,1,1.0,0
5,14,36,2,0,14,3,0.8125,277,0.625,0.375,52.8,11,2.8,0
3,15,26,1,0,15,2,0.75,138,0.5,0.666666667,44.33333333,10,3.3333,0
3,2,10,1,0,2,2,0.75,33,0.5,1.0,9.333333332999999,2,0.6667,0
5,4,9,10,2,2,5,1.25,28,1.0,0.65,4.4,1,0.2,0
5,18,52,8,2,18,3,0.875,305,0.5,0.34375,59.6,15,4.0,1
3,21,41,1,0,21,2,0.8,299,0.4,0.666666667,97.0,15,5.0,2
3,17,26,1,0,17,2,0.833333333,101,0.333333333,0.75,31.66666667,4,1.3333,0
2,2,5,1,1,1,2,2.0,17,0.0,0.75,7.5,1,0.5,0
28,15,48,156,7,8,28,0.851851852,320,0.8,0.16785714300000001,10.25,2,1.1071,0
1,3,1,0,2,1,1,2.0,1,0.0,1.0,0.0,1,1.0,0
7,21,40,15,6,15,5,0.666666667,307,0.0,0.4,42.71428571,8,4.1429,1
20,42,72,164,8,34,10,0.912280702,814,0.0,0.241666667,39.25,8,3.0,0
2,11,24,1,0,11,2,1.0,101,0.0,0.666666667,48.5,6,3.0,0
5,23,9,10,21,2,5,1.25,28,1.0,0.65,4.4,1,0.2,0
6,9,41,0,6,7,4,0.666666667,408,0.333333333,0.3,66.0,4,2.1667,0
4,8,4,6,4,4,4,2.0,4,0.0,0.45833333299999995,0.0,1,1.0,0
6,11,60,9,0,11,4,0.8,338,0.333333333,0.45,54.83333333,8,2.6667,0
6,11,15,3,1,10,3,0.8,67,1.0,0.375,9.5,1,0.8333,1
3,13,3,3,7,6,3,2.0,3,0.0,0.611111111,0.0,1,1.0,0
5,7,5,10,3,4,5,2.0,5,0.0,0.32,0.0,1,1.0,0
3,13,33,1,0,13,2,0.833333333,152,0.333333333,0.666666667,48.66666667,10,3.3333,0
2,22,33,1,0,22,2,1.0,112,0.0,0.75,54.5,4,2.0,2
3,11,33,0,0,11,3,0.5,210,0.5,0.5,68.33333333,1,0.6667,0
42,55,206,765,24,35,24,0.804878049,3049,0.4,0.137355584,71.47619048,23,6.1905,3
4,7,26,6,1,6,2,2.0,106,0.0,0.583333333,25.5,8,2.75,0
15,6,60,65,3,5,14,0.933333333,721,0.933333333,0.193877551,46.06666667,23,3.0,0
1,3,1,0,2,1,1,2.0,1,0.0,1.0,0.0,1,1.0,0
16,4,39,88,2,2,9,0.7222222220000001,225,0.833333333,0.288888889,12.6875,3,1.25,0
3,24,41,1,2,23,1,0.916666667,308,0.166666667,0.5,99.66666667,1,0.3333,0
2,8,2,1,7,1,2,2.0,2,0.0,1.0,0.0,1,1.0,0
1,3,1,0,2,1,1,2.0,1,0.0,1.0,0.0,1,1.0,0
0,1,0,0,1,0,0,2.0,8,0.0,0.0,0.0,0,0.0,0
35,9,42,443,4,5,35,0.9411764709999999,751,0.5,0.12087912099999999,19.6,46,3.0857,0
3,20,38,1,0,20,2,0.875,175,0.25,0.75,56.0,6,2.0,0
5,35,9,10,33,2,5,1.25,28,1.0,0.65,4.4,1,0.2,0
32,24,109,356,3,21,16,0.958525346,1614,0.514285714,0.25,48.34375,31,4.0625,0
2,19,58,1,0,19,2,2.0,488,1.0,0.625,235.5,1,0.5,0
2,2,5,1,1,1,2,2.0,21,0.0,0.75,9.5,3,1.5,0
9,16,31,34,4,16,9,0.9861111109999999,278,0.444444444,1.0,28.88888889,2,1.0,0
1,4,1,0,2,2,1,2.0,1,0.0,1.0,0.0,1,1.0,0
24,58,173,158,3,55,3,0.739130435,2446,0.25,0.194373402,100.75,50,4.4167,0
3,5,3,3,3,2,3,2.0,3,0.0,0.8888888890000001,0.0,1,1.0,0
2,2,3,1,1,1,2,2.0,17,0.25,0.625,5.5,1,0.5,0
11,27,55,27,0,27,8,0.8714285709999999,265,0.428571429,0.316666667,22.45454545,6,1.6364,0
4,10,26,0,0,10,2,0.7222222220000001,187,0.666666667,0.5,44.25,7,2.0,0
72,14,73,2542,0,14,72,0.976525822,228,1.0,0.08179012299999999,2.125,1,0.9861,0
2,3,7,1,0,3,1,2.0,41,0.0,0.625,19.5,1,0.5,0
3,6,19,1,1,5,2,0.75,59,0.5,0.666666667,18.0,2,0.6667,0
2,11,17,1,0,11,2,1.0,132,0.0,0.6,64.5,1,0.5,0
13,41,253,46,7,34,7,0.85,1574,0.2,0.255952381,119.6923077,10,3.9231,0
23,25,56,249,7,18,21,0.962121212,424,0.333333333,0.284090909,17.17391304,6,1.6087,1
3,31,55,1,0,31,2,0.875,268,0.25,0.666666667,87.0,14,4.6667,0
3,2,4,0,1,1,3,0.5,20,0.0,0.5555555560000001,5.0,1,0.6667,0
3,24,55,1,0,24,2,0.875,222,0.25,0.666666667,71.66666667,8,2.6667,0
4,0,6,6,0,0,1,2.0,89,0.0,0.5,21.25,6,2.0,0
4,12,25,4,0,12,2,0.916666667,154,0.25,0.833333333,36.5,3,1.0,1
9,13,24,34,3,13,9,0.984375,200,0.5,1.0,20.33333333,2,1.0,0
5,3,10,10,2,1,5,2.0,29,0.0,0.7,4.8,0,0.0,0
10,31,64,5,3,28,4,0.759259259,409,0.666666667,0.23456790100000002,39.3,9,2.9,1
4,6,18,4,1,5,1,0.8888888890000001,104,0.333333333,0.666666667,24.25,3,1.0,0
4,22,52,6,0,22,2,1.333333333,381,1.0,0.35714285700000004,90.25,4,2.25,2
2,1,3,1,0,1,1,2.0,7,0.0,1.0,2.5,1,0.5,0
3,12,3,3,8,4,3,2.0,3,0.0,0.666666667,0.0,1,1.0,0
1,3,1,0,1,2,1,2.0,1,0.0,1.0,0.0,1,1.0,0
7,16,31,21,3,13,6,2.0,180,0.0,0.265306122,24.71428571,5,2.5714,0
7,15,48,13,0,15,2,1.0,421,0.75,0.833333333,57.42857143,8,2.0,0
4,17,40,6,2,15,2,1.166666667,171,0.0,0.4375,41.25,4,2.0,0
1,3,1,0,1,2,1,2.0,1,0.0,1.0,0.0,1,1.0,0
8,11,89,20,1,11,5,0.857142857,694,0.333333333,0.5,85.0,14,5.0,0
2,1,3,1,0,1,1,2.0,7,0.0,0.75,2.5,1,0.5,0
4,12,28,0,0,12,2,0.833333333,244,0.625,0.46666666700000003,58.0,7,2.0,0
15,7,94,71,1,6,6,0.8877551020000001,695,0.571428571,0.214285714,44.86666667,2,1.0,0
4,17,38,4,0,17,2,0.7777777779999999,215,0.333333333,0.5555555560000001,52.0,2,0.75,0
1,8,1,0,5,3,1,2.0,1,0.0,1.0,0.0,1,1.0,0
3,6,7,3,3,3,2,2.0,24,0.0,0.5555555560000001,7.0,2,1.0,0
3,17,27,3,0,17,1,0.5,102,0.0,0.47619047600000003,32.66666667,1,0.6667,0
2,12,9,1,0,12,2,2.0,56,0.0,0.666666667,27.0,4,2.0,0
8,13,42,28,0,13,3,2.0,193,0.0,0.45833333299999995,23.125,9,2.375,0
6,19,52,13,0,19,5,0.8,280,1.0,0.5,45.5,4,1.3333,0
9,22,71,12,0,22,7,0.8,658,0.4,0.26388888899999996,71.55555556,10,2.5556,0
5,2,9,10,0,2,5,1.25,28,1.0,0.65,4.4,1,0.2,0
21,196,101,156,163,33,16,0.8041666670000001,873,0.5,0.32,40.0,13,2.5714,0
3,17,34,3,0,17,1,0.5,132,0.0,0.45833333299999995,42.66666667,1,0.6667,0
9,21,53,30,1,21,6,0.8125,513,0.5,0.4375,55.77777778,12,3.5556,1
3,8,14,1,0,8,2,0.75,46,0.5,0.666666667,13.66666667,2,0.6667,0
3,3,8,3,1,2,2,2.0,54,0.0,0.833333333,17.0,9,3.3333,0
1,3,1,0,2,1,1,2.0,1,0.0,1.0,0.0,1,1.0,0
14,77,199,75,8,69,3,0.9487179490000001,1694,0.111111111,0.157692308,119.3571429,25,8.5714,0
3,11,30,1,0,11,2,0.833333333,153,0.333333333,0.625,49.0,8,2.6667,0
2,6,9,1,0,6,2,2.0,27,0.0,0.666666667,12.5,2,1.0,0
1,5,1,0,3,2,1,2.0,1,0.0,1.0,0.0,1,1.0,0
0,91,0,0,91,0,0,2.0,195,0.0,0.0,0.0,0,0.0,5
7,16,46,3,0,16,3,0.761904762,268,0.7142857140000001,0.433333333,36.28571429,6,2.1429,0
5,21,42,8,0,21,3,0.916666667,286,0.333333333,0.3,55.6,15,4.6,0
6,6,6,15,2,4,6,2.0,6,0.0,0.5,0.0,1,1.0,0
2,1,3,1,0,1,1,2.0,7,0.0,1.0,2.5,1,0.5,0
28,17,87,364,0,17,1,0.935185185,509,0.5,0.291005291,17.03571429,9,1.4286,2
32,3,32,496,1,2,32,2.0,32,0.0,0.26875,0.0,1,1.0,0
41,7,106,0,1,6,35,2.0,4368,0.0,0.320557491,105.5365854,17,4.9024,0
9,14,9,36,13,2,9,2.0,9,0.0,1.0,0.0,1,1.0,0
27,5,96,55,0,5,3,0.9020979020000001,2041,0.181818182,0.33950617299999997,73.77777778,10,3.2963,0
5,1,6,0,1,0,5,0.5,30,1.0,0.6,4.6,1,0.8,0
1,3,2,0,2,1,1,2.0,5,0.0,1.0,4.0,0,0.0,0
32,2,33,464,1,1,31,0.971537002,220,0.764705882,0.35483871,5.34375,1,0.9375,0
40,33,341,430,1,32,22,0.996794872,5220,1.0,0.181089744,129.3,36,6.55,0
18,3,43,101,2,2,4,0.8039215690000001,317,0.8888888890000001,0.470588235,16.11111111,4,1.1667,0
9,8,32,0,3,6,8,0.6785714290000001,341,0.857142857,0.4,36.11111111,9,1.4444,0
10,22,54,9,10,15,6,0.904761905,429,0.9285714290000001,0.40740740700000005,40.5,3,1.0,0
15,3,16,67,3,0,15,0.867346939,92,1.0,0.533333333,4.666666667,1,0.9333,0
4,12,8,6,12,0,4,1.333333333,21,0.0,0.666666667,4.0,0,0.0,0
16,3,21,50,2,1,15,0.7888888890000001,136,1.0,0.40625,7.125,2,0.9375,0
18,17,64,63,5,12,5,0.852941176,380,0.875,0.264705882,19.66666667,5,1.7778,0
10,10,59,15,1,9,6,0.444444444,409,1.0,0.316666667,39.8,10,3.0,0
6,14,23,0,1,13,5,0.3,127,1.0,0.583333333,19.83333333,2,1.1667,0
16,23,36,52,18,5,15,0.8666666670000001,250,1.0,0.25,14.125,8,1.5625,0
2,8,23,0,1,7,1,0.5,159,1.0,0.666666667,76.5,4,2.0,0
10,2,11,35,1,1,9,0.9259259259999999,57,1.0,0.40740740700000005,4.1,1,0.8,0
4,2,8,6,2,0,4,1.333333333,21,0.0,0.666666667,4.0,0,0.0,0
17,14,81,0,1,13,1,0.5625,927,0.5,0.666666667,53.41176471,7,3.2353,0
3,4,10,1,1,3,1,2.0,46,0.0,0.5,14.33333333,4,2.6667,0
6,9,39,0,4,5,5,0.72,221,0.8,0.7,35.0,6,1.8333,0
10,11,37,0,11,0,10,0.111111111,237,0.0,0.4,22.6,3,1.3,0
14,4,35,0,2,2,13,1.0,1412,1.0,0.595238095,99.78571429,18,8.4286,0
10,9,29,41,3,6,1,0.8888888890000001,118,0.666666667,0.5,10.5,6,1.6,0
23,4,33,235,3,1,22,0.896694215,200,0.9090909090000001,0.352272727,7.2173913039999995,9,1.2609,0
2,4,2,1,3,1,2,2.0,2,0.0,0.75,0.0,1,1.0,0
26,1,27,299,0,1,25,0.965714286,178,0.7142857140000001,0.35,5.307692308,1,0.9231,0
20,4,44,158,0,4,19,0.942105263,225,0.6,0.342105263,9.75,5,1.3,0
1,5,2,0,4,1,1,2.0,5,0.0,1.0,4.0,0,0.0,0
4,9,41,0,1,8,1,0.666666667,213,1.0,0.5,51.0,5,2.0,0
2,5,14,0,1,4,2,0.0,47,1.0,0.666666667,22.0,1,0.5,0
9,7,48,2,2,7,3,0.8035714290000001,547,1.0,0.611111111,59.0,4,1.4444,0
6,21,14,0,18,3,6,0.533333333,96,1.0,0.375,14.5,4,1.3333,0
3,1,14,3,1,1,2,2.0,59,0.0,0.333333333,18.66666667,2,1.0,0
21,5,22,154,3,3,21,0.78125,156,1.0,0.35714285700000004,6.047619048,2,0.8571,0
6,10,34,7,1,9,1,0.977777778,144,0.8888888890000001,0.6,21.5,5,1.8333,0
4,2,5,0,2,0,4,0.666666667,28,1.0,0.5,5.25,1,0.75,0
11,13,76,23,3,10,6,0.7333333329999999,507,0.666666667,0.316666667,44.81818182,15,3.1818,0
1,3,2,0,2,1,1,2.0,5,0.0,1.0,4.0,0,0.0,0
1,0,2,0,0,0,1,2.0,31,0.0,1.0,3.0,0,0.0,0
7,6,19,17,1,5,1,1.0,110,1.0,0.571428571,14.0,3,1.1429,0
6,11,59,7,1,10,3,0.7333333329999999,522,0.333333333,0.333333333,85.0,27,5.1667,0
11,13,76,23,3,10,6,0.825,508,0.75,0.316666667,44.81818182,15,3.1818,0
8,2,9,10,2,0,8,0.8,54,1.0,0.5,5.125,1,0.875,0
2,12,33,0,1,11,1,0.666666667,311,1.0,0.75,153.0,6,3.0,0
18,12,40,111,11,1,14,0.81512605,343,1.0,0.288888889,17.66666667,8,1.6667,0
